ChfId,ChfProjectCode,PooledFundId,ClstrId,GlbIndicId,GlbIndicType,TgtM,TgtW,TgtB,TgtG,TgtTotal,AchM,AchW,AchB,AchG,AchTotal
27377,CBPF-OPT-23-R-UN-27377,1,1,57,1,701,,,183,884,109,0,0,14,123
27377,CBPF-OPT-23-R-UN-27377,1,1,17,2,,,,,0.2,,,,,0.023638693
27381,CBPF-OPT-23-R-UN-27381,1,1,5,2,0.147671465,,0.020999153,0.031329382,0.2,0.047586791,,0.002878916,0.014225233,0.06469094
27387,CBPF-OPT-23-R-INGO-27387,1,1,68,1,787,579,,,1366,113,59,0,0,172
27387,CBPF-OPT-23-R-INGO-27387,1,1,60,2,0.043395022,,0.068538609,0.088066369,0.2,0.017996171,,0.006764518,0.010338226,0.035098915
27387,CBPF-OPT-23-R-INGO-27387,1,1,44,1,,0.119647577,0.060792952,0.019559471,0.2,,0.047577093,0.02185022,0.00722467,0.076651982
27387,CBPF-OPT-23-R-INGO-27387,1,1,9,1,568,827,,315,1710,37,145,0,72,254
27388,CBPF-OPT-23-R-INGO-27388,1,1,22,1,,,,,1136,0,0,0,0,961
27389,CBPF-OPT-23-R-INGO-27389,1,1,51,2,513,849,406,219,1987,43,335,118,51,547
27389,CBPF-OPT-23-R-INGO-27389,1,1,43,1,648,236,826,787,2497,194,28,37,351,610
27389,CBPF-OPT-23-R-INGO-27389,1,1,1,2,0.165773552,0.025929127,0.008297321,,0.2,0.059636992,0.009853068,0.003111495,,0.072601556
27390,CBPF-OPT-23-R-INGO-27390,1,1,35,1,704,163,297,,1164,342,30,26,0,398
27392,CBPF-NGA-23-S-NGO-27392,1,1,30,1,294,175,,,469,74,18,0,0,92
27392,CBPF-NGA-23-S-NGO-27392,1,1,10,1,594,,779,,1373,199,0,368,0,567
27392,CBPF-NGA-23-S-NGO-27392,1,1,36,1,0.039311828,0.085505376,0.075182796,,0.2,0.010924731,0.032774194,0.006451613,,0.050150538
27398,CBPF-OPT-23-R-UN-27398,1,1,26,2,66,683,862,82,1693,28,115,298,4,445
27398,CBPF-OPT-23-R-UN-27398,1,1,36,1,0.104005622,0.017990162,0.078004216,,0.2,0.00604357,0.004778637,0.029655657,,0.040477864
27398,CBPF-OPT-23-R-UN-27398,1,1,75,2,512,646,39,,1197,233,242,10,0,485
27398,CBPF-OPT-23-R-UN-27398,1,1,59,1,0.095422725,0.019170705,0.078621432,0.006785137,0.2,0.021001616,0.007431341,0.038772213,0.001292407,0.068497577
27398,CBPF-OPT-23-R-UN-27398,1,1,38,2,,229,,,229,0,11,0,0,11
27401,CBPF-OPT-23-R-INGO-27401,1,1,46,2,,553,455,309,1317,0,169,13,101,283
27403,CBPF-NGA-23-S-NGO-27403,1,1,62,2,,0.025113464,0.105143722,0.069742814,0.2,,0.010590015,0.006505295,0.000907716,0.018003026
27403,CBPF-NGA-23-S-NGO-27403,1,1,21,2,,,,,0.2,,,,,0.083831283
27403,CBPF-NGA-23-S-NGO-27403,1,1,41,2,0.101856764,,,0.098143236,0.2,0.033952255,,,0.000397878,0.034350133
27405,CBPF-OPT-23-R-UN-27405,1,1,33,2,0.039511823,,0.139435545,0.021052632,0.2,0.008085431,,0.054157132,0.004118993,0.066361556
27405,CBPF-OPT-23-R-UN-27405,1,1,69,2,0.04666226,0.05935228,0.093985459,,0.2,0.012029081,0.020621282,0.019563781,,0.052214144
27405,CBPF-OPT-23-R-UN-27405,1,1,65,2,0.060816822,0.080711686,,0.058471492,0.2,0.007440356,0.021188839,,0.003558431,0.032187626
27405,CBPF-OPT-23-R-UN-27405,1,1,35,1,605,874,863,,2342,103,336,275,0,714
27408,CBPF-OPT-23-R-INGO-27408,1,1,39,2,793,,203,363,1359,387,0,61,62,510
27408,CBPF-OPT-23-R-INGO-27408,1,1,39,1,480,,965,833,2278,154,0,55,188,397
27408,CBPF-OPT-23-R-INGO-27408,1,1,55,1,0.114868805,,0.085131195,,0.2,0.011778426,,0.039067055,,0.050845481
27408,CBPF-OPT-23-R-INGO-27408,1,1,73,1,0.032894737,0.004545455,0.057894737,0.104665072,0.2,0.000837321,0.000358852,0.01076555,0.035526316,0.047488038
27409,CBPF-OPT-23-R-INGO-27409,1,1,66,1,514,,160,,674,186,0,39,0,225
27409,CBPF-OPT-23-R-INGO-27409,1,1,65,2,0.031098825,0.098825155,,0.070076019,0.2,0.002626123,0.005252246,,0.020456116,0.028334485
27410,CBPF-OPT-23-R-INGO-27410,1,1,19,2,,,,,0.2,,,,,0.034231651
27411,CBPF-OPT-23-R-INGO-27411,1,1,5,2,0.101708543,,0.030552764,0.067738693,0.2,0.019899497,,0.001809045,0.014070352,0.035778894
27411,CBPF-OPT-23-R-INGO-27411,1,1,66,2,583,,963,,1546,241,0,29,0,270
27412,CBPF-OPT-23-R-INGO-27412,1,1,1,2,0.048081535,0.078657074,0.073261391,,0.2,0.004676259,0.003717026,0.027817746,,0.036211031
27412,CBPF-OPT-23-R-INGO-27412,1,1,71,2,,602,837,,1439,0,90,81,0,171
27412,CBPF-OPT-23-R-INGO-27412,1,1,69,2,0.092478632,0.009401709,0.098119658,,0.2,0.033504274,0.002393162,0.011623932,,0.047521368
27412,CBPF-OPT-23-R-INGO-27412,1,1,40,1,0.2,,,,0.2,0.072523962,,,,0.072523962
27413,CBPF-OPT-23-R-INGO-27413,1,1,34,2,771,837,367,995,2970,193,369,55,233,850
27413,CBPF-OPT-23-R-INGO-27413,1,1,49,2,0.01276891,0.129909785,0.009576683,0.047744622,0.2,0.005829285,0.060235947,0.00388619,0.017210271,0.087161693
27416,CBPF-OPT-23-R-NGO-27416,1,1,11,1,,,,,0.198275862,,,,,0.2
27416,CBPF-OPT-23-R-NGO-27416,1,1,19,1,,,,,0.011797753,,,,,0.2
27416,CBPF-OPT-23-R-NGO-27416,1,1,26,2,609,970,956,66,2601,236,5,43,27,311
27442,CBPF-UKR-24-S-NGO-27442,1,1,35,1,324,229,312,,865,7,50,0,0,57
27448,CBPF-SUD-23-R-NGO-27448,1,1,10,2,765,,92,,857,298,0,34,0,332
27448,CBPF-SUD-23-R-NGO-27448,1,1,30,2,361,949,,,1310,35,27,0,0,62
27453,CBPF-SUD-23-R-INGO-27453,1,1,11,1,,,,,0.2,,,,,0.066152019
27453,CBPF-SUD-23-R-INGO-27453,1,1,21,2,,,,,0.2,,,,,0.091114384
27453,CBPF-SUD-23-R-INGO-27453,1,1,11,1,,,,,0.2,,,,,0.001604278
27453,CBPF-SUD-23-R-INGO-27453,1,1,39,2,795,,261,97,1153,267,0,80,27,374
27453,CBPF-SUD-23-R-INGO-27453,1,1,5,1,0.078895706,,0.081472393,0.039631902,0.2,0.02,,0.009693252,0.013006135,0.042699387
27453,CBPF-SUD-23-R-INGO-27453,1,1,46,2,,119,285,469,873,0,13,132,18,163
27453,CBPF-SUD-23-R-INGO-27453,1,1,50,2,0.078761448,0.01761884,0.02511993,0.078499782,0.2,0.032533799,0.006279983,0.006803314,0.028434365,0.074051461
27453,CBPF-SUD-23-R-INGO-27453,1,1,54,2,146,,182,649,977,12,0,15,7,34
27453,CBPF-SUD-23-R-INGO-27453,1,1,14,2,,,,,0.2,,,,,0.079860506
27453,CBPF-SUD-23-R-INGO-27453,1,1,15,1,,,,,129,0,0,0,0,477
27453,CBPF-SUD-23-R-INGO-27453,1,1,48,1,0.088425047,,0.111574953,,0.2,0.015370019,,0.024288425,,0.039658444
27453,CBPF-SUD-23-R-INGO-27453,1,1,45,1,180,,684,738,1602,44,0,183,302,529
27453,CBPF-SUD-23-R-INGO-27453,1,1,67,1,,253,575,876,1704,0,5,234,416,655
27453,CBPF-SUD-23-R-INGO-27453,1,1,16,2,,,,,2823,0,0,0,0,729
27453,CBPF-SUD-23-R-INGO-27453,1,1,47,1,,594,333,127,1054,0,193,159,54,406
27453,CBPF-SUD-23-R-INGO-27453,1,1,67,1,,707,391,945,2043,0,58,79,314,451
27453,CBPF-SUD-23-R-INGO-27453,1,1,11,2,,,,,0.2,,,,,0.002672751
27453,CBPF-SUD-23-R-INGO-27453,1,1,62,1,,0.066324921,0.069952681,0.063722397,0.2,,0.02192429,0.008832808,0.002996845,0.033753943
27453,CBPF-SUD-23-R-INGO-27453,1,1,60,1,0.096973032,,0.043258118,0.05976885,0.2,0.046780407,,0.017611447,0.000990644,0.065382499
27453,CBPF-SUD-23-R-INGO-27453,1,1,70,2,634,972,850,558,3014,27,374,240,160,801
27453,CBPF-SUD-23-R-INGO-27453,1,1,28,2,,,0.055504587,0.144495413,0.2,,,0.021559633,0.033486239,0.055045872
27453,CBPF-SUD-23-R-INGO-27453,1,1,55,1,0.093555556,,0.106444444,,0.2,0.031333333,,0.015555556,,0.046888889
27453,CBPF-SUD-23-R-INGO-27453,1,1,3,2,,0.176280323,,0.023719677,0.2,,0.011859838,,0.006469003,0.018328841
27453,CBPF-SUD-23-R-INGO-27453,1,1,51,1,416,644,414,447,1921,24,292,86,135,537
27453,CBPF-SUD-23-R-INGO-27453,1,1,77,2,,,,0.2,0.2,,,,0.065853659,0.065853659
27453,CBPF-SUD-23-R-INGO-27453,1,1,23,1,,,,,0.021313869,,,,,0.2
27453,CBPF-SUD-23-R-INGO-27453,1,1,10,1,571,,179,,750,138,0,63,0,201
27453,CBPF-SUD-23-R-INGO-27453,1,1,18,2,,,,,0.2,,,,,0.038992042
27453,CBPF-SUD-23-R-INGO-27453,1,1,31,1,0.073069435,,0.021804023,0.105126541,0.2,0.025697599,,0.008306295,0.004931862,0.038935756
27453,CBPF-SUD-23-R-INGO-27453,1,1,35,1,507,284,432,,1223,86,38,171,0,295
27453,CBPF-SUD-23-R-INGO-27453,1,1,14,2,,,,,0.2,,,,,0.122222222
27469,CBPF-YEM-23-R-NGO-27469,1,1,34,2,652,54,880,836,2422,40,18,169,288,515
27482,CBPF-SUD-23-R-INGO-27482,1,1,25,1,0.049280995,0.076253401,0.074465604,,0.2,0.006607073,0.031791683,0.000388651,,0.038787408
27482,CBPF-SUD-23-R-INGO-27482,1,1,26,2,139,802,167,906,2014,57,56,36,141,290
27483,CBPF-SUD-23-R-INGO-27483,1,1,46,1,,201,105,289,595,0,41,19,59,119
27492,CBPF-SSD-24-R-INGO-27492,1,1,68,2,526,349,,,875,60,58,0,0,118
27493,CBPF-SSD-24-R-UN-27493,1,1,4,2,,0.028288288,0.109009009,0.062702703,0.2,,0.007027027,0.001801802,0.001801802,0.010630631
27498,CBPF-SSD-24-R-INGO-27498,1,1,36,1,0.0152,0.133333333,0.051466667,,0.2,0.003466667,0.040533333,0.004533333,,0.048533333
27499,CBPF-SSD-24-R-INGO-27499,1,1,50,1,0.077768091,0.069136879,0.041586748,0.011508282,0.2,0.008544028,0.007410636,0.015780296,0.004795118,0.036530078
27513,CBPF-SUD-23-R-INGO-27513,1,1,51,2,301,857,278,15,1451,82,286,49,3,420
27513,CBPF-SUD-23-R-INGO-27513,1,1,25,2,0.053573907,0.01276891,0.133657183,,0.2,0.021235253,0.00444136,0.027064539,,0.052741152
27513,CBPF-SUD-23-R-INGO-27513,1,1,10,1,788,,893,,1681,106,0,214,0,320
27513,CBPF-SUD-23-R-INGO-27513,1,1,11,2,,,,,0.2,,,,,0.039362981
27513,CBPF-SUD-23-R-INGO-27513,1,1,42,1,0.050024863,,0.087916459,0.062058677,0.2,0.024863252,,0.00099453,0.001292889,0.027150671
27513,CBPF-SUD-23-R-INGO-27513,1,1,73,2,0.010939358,0.078953627,0.086325803,0.023781213,0.2,0.000475624,0.036147444,0.030677765,0.009274673,0.076575505
27513,CBPF-SUD-23-R-INGO-27513,1,1,76,1,389,830,34,,1253,76,329,11,0,416
27513,CBPF-SUD-23-R-INGO-27513,1,1,68,2,61,804,,,865,18,239,0,0,257
27514,CBPF-SUD-23-R-INGO-27514,1,1,19,2,,,,,0.2,,,,,0.056927949
27514,CBPF-SUD-23-R-INGO-27514,1,1,48,1,0.091070211,,0.108929789,,0.2,0.034901159,,0.023176551,,0.05807771
27514,CBPF-SUD-23-R-INGO-27514,1,1,47,2,,589,654,448,1691,0,200,132,199,531
27514,CBPF-SUD-23-R-INGO-27514,1,1,26,1,497,575,952,940,2964,190,221,185,333,929
27514,CBPF-SUD-23-R-INGO-27514,1,1,18,1,,,,,0.2,,,,,0.069868668
27514,CBPF-SUD-23-R-INGO-27514,1,1,1,1,0.132260796,0.028789162,0.038950042,,0.2,0.018966977,0.009144793,0.007281964,,0.035393734
27514,CBPF-SUD-23-R-INGO-27514,1,1,30,1,864,776,,,1640,225,95,0,0,320
27514,CBPF-SUD-23-R-INGO-27514,1,1,68,1,682,287,,,969,170,62,0,0,232
27514,CBPF-SUD-23-R-INGO-27514,1,1,21,2,,,,,0.2,,,,,0.031920748
27514,CBPF-SUD-23-R-INGO-27514,1,1,18,2,,,,,0.2,,,,,0.065097512
27516,CBPF-SUD-23-R-INGO-27516,1,1,18,2,,,,,0.2,,,,,0.082113821
27516,CBPF-SUD-23-R-INGO-27516,1,1,65,1,0.08847185,0.107908847,,0.003619303,0.2,0.010053619,0.043699732,,0.001206434,0.054959786
27516,CBPF-SUD-23-R-INGO-27516,1,1,5,2,0.027821522,,0.034295713,0.137882765,0.2,0.010148731,,0.000874891,0.064566929,0.075590551
27516,CBPF-SUD-23-R-INGO-27516,1,1,55,2,0.131416838,,0.068583162,,0.2,0.022313484,,0.01026694,,0.032580424
27517,CBPF-SUD-23-R-INGO-27517,1,1,37,1,0.10804769,,0.09195231,,0.2,0.04366617,,0.040983607,,0.084649776
27517,CBPF-SUD-23-R-INGO-27517,1,1,50,1,0.078557505,0.004191033,0.022319688,0.094931774,0.2,0.03460039,0,0.00877193,0.010233918,0.053606238
27517,CBPF-SUD-23-R-INGO-27517,1,1,1,1,0.066777409,0.080730897,0.052491694,,0.2,0.018826135,0.034330011,0.020708749,,0.073864895
27517,CBPF-SUD-23-R-INGO-27517,1,1,8,1,291,936,371,84,1682,64,401,71,5,541
27517,CBPF-SUD-23-R-INGO-27517,1,1,76,2,445,335,236,,1016,187,107,71,0,365
27517,CBPF-SUD-23-R-INGO-27517,1,1,46,1,,487,928,316,1731,0,143,160,14,317
27517,CBPF-SUD-23-R-INGO-27517,1,1,76,2,777,457,531,,1765,305,224,118,0,647
27517,CBPF-SUD-23-R-INGO-27517,1,1,18,1,,,,,0.2,,,,,0.035406699
27517,CBPF-SUD-23-R-INGO-27517,1,1,24,2,,,,,0.148773842,,,,,0.2
27517,CBPF-SUD-23-R-INGO-27517,1,1,72,1,0.141605839,0.043357664,,0.015036496,0.2,0.051240876,0.018686131,,0.007153285,0.077080292
27517,CBPF-SUD-23-R-INGO-27517,1,1,34,2,908,596,365,274,2143,81,16,40,52,189
27517,CBPF-SUD-23-R-INGO-27517,1,1,56,2,,0.060537022,0.046704638,0.09275834,0.2,,0.02815297,0.020016273,0.04263629,0.090805533
27517,CBPF-SUD-23-R-INGO-27517,1,1,77,2,,,,0.2,0.2,,,,0.077601411,0.077601411
27517,CBPF-SUD-23-R-INGO-27517,1,1,47,1,,764,497,936,2197,0,378,38,188,604
27517,CBPF-SUD-23-R-INGO-27517,1,1,48,2,0.112202609,,0.087797391,,0.2,0.027321566,,0.027168074,,0.054489639
27517,CBPF-SUD-23-R-INGO-27517,1,1,58,1,,0.083463842,0.078857669,0.037678489,0.2,,0.028558268,0.020635652,0.012989406,0.062183326
27517,CBPF-SUD-23-R-INGO-27517,1,1,37,2,0.160823045,,0.039176955,,0.2,0.01909465,,0.011358025,,0.030452675
27517,CBPF-SUD-23-R-INGO-27517,1,1,18,1,,,,,0.2,,,,,0.004907306
27520,CBPF-SUD-23-R-INGO-27520,1,1,61,1,38,434,258,,730,8,106,86,0,200
27520,CBPF-SUD-23-R-INGO-27520,1,1,5,1,0.073116189,,0.056198347,0.070685464,0.2,0.021973748,,0.00758386,0.004278075,0.033835683
27520,CBPF-SUD-23-R-INGO-27520,1,1,55,2,0.056285178,,0.143714822,,0.2,0.006378987,,0.04727955,,0.053658537
27520,CBPF-SUD-23-R-INGO-27520,1,1,6,2,,,284,479,763,0,0,64,108,172
27520,CBPF-SUD-23-R-INGO-27520,1,1,14,1,,,,,0.2,,,,,0.010094408
27520,CBPF-SUD-23-R-INGO-27520,1,1,11,2,,,,,0.2,,,,,0.062194357
27520,CBPF-SUD-23-R-INGO-27520,1,1,75,1,344,865,554,,1763,82,44,224,0,350
27520,CBPF-SUD-23-R-INGO-27520,1,1,70,1,137,632,597,809,2175,16,13,109,149,287
27520,CBPF-SUD-23-R-INGO-27520,1,1,4,1,,0.066826923,0.111778846,0.021394231,0.2,,0.017067308,0.018028846,0.009855769,0.044951923
27520,CBPF-SUD-23-R-INGO-27520,1,1,52,2,,238,823,240,1301,0,82,156,86,324
27525,CBPF-UKR-24-S-NGO-27525,1,1,70,2,626,189,812,82,1709,284,1,241,31,557
27541,CBPF-SUD-23-R-INGO-27541,1,1,21,1,,,,,0.2,,,,,0.2
27541,CBPF-SUD-23-R-INGO-27541,1,1,6,2,,,229,861,1090,0,0,82,351,433
27543,CBPF-SUD-23-R-INGO-27543,1,1,24,1,,,,,0.2,,,,,0.125363276
27543,CBPF-SUD-23-R-INGO-27543,1,1,69,1,0.075652174,0.0975,0.026847826,,0.2,0.031304348,0.021195652,0.012173913,,0.064673913
27543,CBPF-SUD-23-R-INGO-27543,1,1,59,1,0.085702018,0.069987119,0.016230142,0.028080721,0.2,0.028939459,0.001545728,0.006784027,0.011592958,0.048862173
27543,CBPF-SUD-23-R-INGO-27543,1,1,74,2,0.156389215,0.028135991,,0.015474795,0.2,0.044079719,0.012426729,,0.004689332,0.06119578
27545,CBPF-SUD-23-R-INGO-27545,1,1,28,2,,,0.059487179,0.140512821,0.2,,,0.013846154,0.041025641,0.054871795
27545,CBPF-SUD-23-R-INGO-27545,1,1,45,2,326,,496,934,1756,63,0,38,157,258
27545,CBPF-SUD-23-R-INGO-27545,1,1,37,1,0.085114504,,0.114885496,,0.2,0.039440204,,0.007124682,,0.046564885
27545,CBPF-SUD-23-R-INGO-27545,1,1,35,1,101,927,978,,2006,21,349,219,0,589
27545,CBPF-SUD-23-R-INGO-27545,1,1,61,2,563,370,158,,1091,266,97,45,0,408
27545,CBPF-SUD-23-R-INGO-27545,1,1,15,1,,,,,647,0,0,0,0,348
27545,CBPF-SUD-23-R-INGO-27545,1,1,45,1,31,,80,824,935,11,0,3,369,383
27545,CBPF-SUD-23-R-INGO-27545,1,1,52,2,,577,463,344,1384,0,228,151,152,531
27546,CBPF-SUD-23-R-INGO-27546,1,1,12,2,,,,,399,0,0,0,0,826
27546,CBPF-SUD-23-R-INGO-27546,1,1,79,2,0.040148699,0.087434944,0.072416357,,0.2,0.010557621,0.019330855,0.006394052,,0.036282528
27546,CBPF-SUD-23-R-INGO-27546,1,1,14,2,,,,,0.2,,,,,0.029486738
27546,CBPF-SUD-23-R-INGO-27546,1,1,10,1,870,,785,,1655,274,0,228,0,502
27546,CBPF-SUD-23-R-INGO-27546,1,1,79,2,0.055363904,0.073706353,0.070929743,,0.2,0.010517459,0.008582247,0.00513252,,0.024232225
27546,CBPF-SUD-23-R-INGO-27546,1,1,23,1,,,,,0.2,,,,,0.047414741
27546,CBPF-SUD-23-R-INGO-27546,1,1,77,1,,,,0.2,0.2,,,,0.018369453,0.018369453
27546,CBPF-SUD-23-R-INGO-27546,1,1,24,1,,,,,0.2,,,,,0.007896735
27548,CBPF-SUD-23-R-INGO-27548,1,1,52,2,,876,988,646,2510,0,363,244,281,888
27548,CBPF-SUD-23-R-INGO-27548,1,1,57,2,802,,,664,1466,229,0,0,265,494
27548,CBPF-SUD-23-R-INGO-27548,1,1,3,1,,0.102996516,,0.097003484,0.2,,0.017839721,,0.00195122,0.019790941
27548,CBPF-SUD-23-R-INGO-27548,1,1,31,2,0.086201209,,0.013523914,0.100274876,0.2,0.003848268,,0.000769654,0.025068719,0.029686641
27548,CBPF-SUD-23-R-INGO-27548,1,1,63,1,0.053573688,0.058886781,0.024667932,0.0628716,0.2,0.025616698,0.018406072,0.006767868,0.013282732,0.064073371
27549,CBPF-SUD-23-R-INGO-27549,1,1,57,2,47,,,108,155,7,0,0,33,40
27549,CBPF-SUD-23-R-INGO-27549,1,1,12,2,,,,,1282,0,0,0,0,190
27549,CBPF-SUD-23-R-INGO-27549,1,1,41,1,0.076457229,,,0.123542771,0.2,0.022407267,,,0.039212718,0.061619985
27549,CBPF-SUD-23-R-INGO-27549,1,1,44,1,,0.014714286,0.124857143,0.060428571,0.2,,0.003428571,0.049,0.003285714,0.055714286
27549,CBPF-SUD-23-R-INGO-27549,1,1,56,1,,0.04525641,0.037820513,0.116923077,0.2,,0.004487179,0.008076923,0.051666667,0.064230769
27549,CBPF-SUD-23-R-INGO-27549,1,1,25,2,0.090253165,0.047594937,0.062151899,,0.2,0.030632911,0.018481013,0.02721519,,0.076329114
27549,CBPF-SUD-23-R-INGO-27549,1,1,55,1,0.164247312,,0.035752688,,0.2,0.013709677,,0.001075269,,0.014784946
27550,CBPF-SUD-23-R-INGO-27550,1,1,68,1,978,67,,,1045,372,22,0,0,394
27550,CBPF-SUD-23-R-INGO-27550,1,1,15,1,,,,,97,0,0,0,0,568
27550,CBPF-SUD-23-R-INGO-27550,1,1,74,2,0.073959938,0.021263482,,0.104776579,0.2,0.033281972,0.000616333,,0.032357473,0.066255778
27550,CBPF-SUD-23-R-INGO-27550,1,1,31,2,0.047263249,,0.148740226,0.003996525,0.2,0.00538662,,0.000347524,0,0.005734144
27550,CBPF-SUD-23-R-INGO-27550,1,1,62,2,,0.106909091,0.025575758,0.067515152,0.2,,0.032969697,0.004848485,0.00969697,0.047515152
27550,CBPF-SUD-23-R-INGO-27550,1,1,39,2,525,,648,529,1702,56,0,141,175,372
27551,CBPF-SUD-23-R-INGO-27551,1,1,34,1,569,983,328,235,2115,120,280,70,83,553
27551,CBPF-SUD-23-R-INGO-27551,1,1,6,2,,,353,719,1072,0,0,108,106,214
27551,CBPF-SUD-23-R-INGO-27551,1,1,25,2,0.037166667,0.044833333,0.118,,0.2,0.011,0.021166667,0.051166667,,0.083333333
27551,CBPF-SUD-23-R-INGO-27551,1,1,41,2,0.15940367,,,0.04059633,0.2,0.041284404,,,0.016513761,0.057798165
27551,CBPF-SUD-23-R-INGO-27551,1,1,49,1,0.030502283,0.088675799,0.054520548,0.02630137,0.2,0.006940639,0.035525114,0.025388128,0.005479452,0.073333333
27551,CBPF-SUD-23-R-INGO-27551,1,1,78,1,426,187,493,322,1428,57,29,170,114,370
27551,CBPF-SUD-23-R-INGO-27551,1,1,62,1,,0.080194805,0.038095238,0.081709957,0.2,,0.028679654,0.017316017,0.026623377,0.072619048
27551,CBPF-SUD-23-R-INGO-27551,1,1,20,2,,,,,0.2,,,,,0.054293854
27552,CBPF-SUD-23-R-INGO-27552,1,1,69,2,0.063048017,0.077411273,0.05954071,,0.2,0.005093946,0.00651357,0.009102296,,0.020709812
27552,CBPF-SUD-23-R-INGO-27552,1,1,58,1,,0.093967517,0.071693735,0.034338747,0.2,,0.044315545,0.017865429,0.016937355,0.079118329
27552,CBPF-SUD-23-R-INGO-27552,1,1,59,2,0.022914072,0.01369863,0.100373599,0.063013699,0.2,0.005853051,0.000747198,0.033499377,0.01494396,0.055043587
27552,CBPF-SUD-23-R-INGO-27552,1,1,55,2,0.022132797,,0.177867203,,0.2,0.010663984,,0.030382294,,0.041046278
27552,CBPF-SUD-23-R-INGO-27552,1,1,9,2,159,283,,596,1038,39,73,0,37,149
27552,CBPF-SUD-23-R-INGO-27552,1,1,53,2,,,,,0.2,,,,,0.063080169
27552,CBPF-SUD-23-R-INGO-27552,1,1,3,2,,0.041758242,,0.158241758,0.2,,0.010989011,,0.050549451,0.061538462
27552,CBPF-SUD-23-R-INGO-27552,1,1,51,1,221,324,226,891,1662,44,57,26,106,233
27552,CBPF-SUD-23-R-INGO-27552,1,1,65,1,0.069341258,0.05230312,,0.078355622,0.2,0.029618623,0.017137197,,0.011292719,0.058048539
27552,CBPF-SUD-23-R-INGO-27552,1,1,13,1,,,,,0.2,,,,,0.04420224
27552,CBPF-SUD-23-R-INGO-27552,1,1,44,1,,0.077459527,0.103113325,0.019427148,0.2,,0.023163138,0.008219178,0.00622665,0.037608966
27552,CBPF-SUD-23-R-INGO-27552,1,1,28,2,,,0.128455285,0.071544715,0.2,,,0,0.010298103,0.010298103
27552,CBPF-SUD-23-R-INGO-27552,1,1,32,1,,,427,,427,0,0,203,0,203
27552,CBPF-SUD-23-R-INGO-27552,1,1,60,2,0.104479283,,0.068756999,0.026763718,0.2,0.043225084,,0.007054871,0.001567749,0.051847704
27552,CBPF-SUD-23-R-INGO-27552,1,1,39,2,404,,139,863,1406,112,0,14,388,514
27552,CBPF-SUD-23-R-INGO-27552,1,1,50,2,0.038828338,0.120435967,0.012942779,0.027792916,0.2,0.01866485,0.031607629,0.001634877,0.005040872,0.056948229
27552,CBPF-SUD-23-R-INGO-27552,1,1,21,1,,,,,0.2,,,,,0.032365658
27552,CBPF-SUD-23-R-INGO-27552,1,1,49,2,0.04464766,0.084454008,0.063905325,0.006993007,0.2,0.016783217,0.029263045,0.012479828,0.000968263,0.059494352
27557,CBPF-SUD-23-R-INGO-27557,1,1,19,2,,,,,0.2,,,,,0.021784346
27557,CBPF-SUD-23-R-INGO-27557,1,1,43,2,474,180,847,664,2165,82,28,187,129,426
27557,CBPF-SUD-23-R-INGO-27557,1,1,9,2,258,717,,536,1511,100,302,0,74,476
27558,CBPF-SUD-23-R-NGO-27558,1,1,9,1,333,486,,695,1514,91,180,0,129,400
27558,CBPF-SUD-23-R-NGO-27558,1,1,28,2,,,0.090430622,0.109569378,0.2,,,0.027631579,0.038277512,0.065909091
27561,CBPF-SUD-23-R-INGO-27561,1,1,66,2,918,,525,,1443,253,0,112,0,365
27561,CBPF-SUD-23-R-INGO-27561,1,1,43,2,573,731,911,891,3106,32,302,283,339,956
27561,CBPF-SUD-23-R-INGO-27561,1,1,16,1,,,,,524,0,0,0,0,177
27564,CBPF-SUD-23-R-INGO-27564,1,1,31,1,0.105609284,,0.034945197,0.059445519,0.2,0.033010961,,0.002321083,0.028239845,0.063571889
27564,CBPF-SUD-23-R-INGO-27564,1,1,15,1,,,,,275,0,0,0,0,117
27564,CBPF-SUD-23-R-INGO-27564,1,1,37,1,0.108947368,,0.091052632,,0.2,0.014736842,,0.038947368,,0.053684211
27569,CBPF-CAR-24-R-NGO-27569,1,1,58,2,,0.075667429,0.059344012,0.064988558,0.2,,0.031426392,0.029061785,0.01495042,0.075438596
27575,CBPF-CAR-24-R-INGO-27575,1,1,41,2,0.058638743,,,0.141361257,0.2,0.006544503,,,0.002879581,0.009424084
27575,CBPF-CAR-24-R-INGO-27575,1,1,73,1,0.047275301,0.033545648,0.047416844,0.071762208,0.2,0.008351026,0.007926398,0.015286624,0.021939137,0.053503185
27575,CBPF-CAR-24-R-INGO-27575,1,1,10,1,131,,566,,697,42,0,131,0,173
27579,CBPF-DRC-24-R-INGO-27579,1,1,54,2,396,,578,607,1581,25,0,275,20,320
27579,CBPF-DRC-24-R-INGO-27579,1,1,27,2,,,288,798,1086,0,0,115,0,115
27579,CBPF-DRC-24-R-INGO-27579,1,1,64,1,,0.2,,,0.2,,0.029484029,,,0.029484029
27579,CBPF-DRC-24-R-INGO-27579,1,1,23,1,,,,,0.030183727,,,,,0.2
27580,CBPF-DRC-24-R-INGO-27580,1,1,56,1,,0.086751361,0.058802178,0.054446461,0.2,,0.028191168,0.021657592,0.003024803,0.052873563
27580,CBPF-DRC-24-R-INGO-27580,1,1,62,1,,0.011569231,0.118276923,0.070153846,0.2,,0.004553846,0.042830769,0.029169231,0.076553846
