PooledFundId,CHFId,ChfProjectCode,OrganizationTypeId,AllocationYear,CVATypeId,ClusterId,PeopleTargeted,TransferAmount,PeopleReached,TotalAmtTransferred
71,25448,CBPF-LEB-23-S-INGO-25448,2,2023,3,67,655,41400,632,34479
71,25449,CBPF-LEB-23-S-NGO-25449,1,2023,3,301,165,42570,167,41031
71,25450,CBPF-LEB-23-S-INGO-25450,2,2023,2,156,70,6300,71,6390
71,25451,CBPF-LEB-23-S-INGO-25451,2,2023,2,31,2850,570000,0,0
71,25451,CBPF-LEB-23-S-INGO-25451,2,2023,2,31,100,7000,0,0
71,25453,CBPF-LEB-23-S-INGO-25453,2,2023,4,33,1384,30900,653,13950
71,25453,CBPF-LEB-23-S-INGO-25453,2,2023,4,29,6396,293800,2236,133680
71,25464,CBPF-LEB-23-S-NGO-25464,1,2023,4,29,900,135000,0,0
71,25467,CBPF-LEB-23-S-INGO-25467,2,2023,2,155,85,7700,0,0
71,25467,CBPF-LEB-23-S-INGO-25467,2,2023,2,156,61,4820,0,0
71,25467,CBPF-LEB-23-S-INGO-25467,2,2023,1,31,50,91980,0,0
71,25481,CBPF-LEB-23-S-NGO-25481,1,2023,2,68,300,42000,300,42000
71,25481,CBPF-LEB-23-S-NGO-25481,1,2023,2,155,60,5400,60,5400
71,25487,CBPF-LEB-23-S-NGO-25487,1,2023,2,30,33,2970,33,2970
71,27026,CBPF-LEB-23-R-INGO-27026,2,2023,1,31,3640,72800,3804,86400
71,27027,CBPF-LEB-23-R-INGO-27027,2,2023,1,31,5320,133000,5487,145900
71,27028,CBPF-LEB-23-R-INGO-27028,2,2023,2,31,2325,102300,5678,151700
71,27028,CBPF-LEB-23-R-INGO-27028,2,2023,2,33,3625,30450,5678,75850
71,27028,CBPF-LEB-23-R-INGO-27028,2,2023,2,67,1625,32500,0,0
71,27036,CBPF-LEB-23-R-INGO-27036,2,2023,3,30,30,2700,185,2750
71,27053,CBPF-LEB-23-R-INGO-27053,2,2023,2,30,8,2400,0,0
71,27053,CBPF-LEB-23-R-INGO-27053,2,2023,3,68,814,65570,394,20300
71,27059,CBPF-LEB-23-R-NGO-27059,1,2023,2,30,30,2700,30,2700
71,27835,CBPF-LEB-24-S-NGO-27835,1,2024,1,30,20,2000,6,600
71,27846,CBPF-LEB-24-S-INGO-27846,2,2024,2,29,5000,400000,0,0
71,27894,CBPF-LEB-24-S-INGO-27894,2,2024,3,30,60,95,0,0
71,27894,CBPF-LEB-24-S-INGO-27894,2,2024,4,29,1500,15000,0,0
71,27894,CBPF-LEB-24-S-INGO-27894,2,2024,3,67,100,660,0,0
71,27903,CBPF-LEB-24-S-INGO-27903,2,2024,3,67,335,44220,0,0
71,27903,CBPF-LEB-24-S-INGO-27903,2,2024,2,29,1580,189600,0,0
71,27905,CBPF-LEB-24-S-INGO-27905,2,2024,2,30,164,35496,51,9300
71,27905,CBPF-LEB-24-S-INGO-27905,2,2024,3,67,961,117876,450,10120
71,27906,CBPF-LEB-24-S-INGO-27906,2,2024,3,67,1500,145000,0,0
71,27906,CBPF-LEB-24-S-INGO-27906,2,2024,2,30,150,13500,0,0
71,27917,CBPF-LEB-24-S-INGO-27917,2,2024,3,67,524,58800,0,0
71,27925,CBPF-LEB-24-S-INGO-27925,2,2024,3,67,1308,81750,444,27750
71,27925,CBPF-LEB-24-S-INGO-27925,2,2024,2,30,53,4770,35,3240
71,27925,CBPF-LEB-24-S-INGO-27925,2,2024,3,30,30,12150,3,270
71,27926,CBPF-LEB-24-S-INGO-27926,2,2024,2,30,20,1800,0,0
71,27926,CBPF-LEB-24-S-INGO-27926,2,2024,3,30,45,24300,0,0
71,27926,CBPF-LEB-24-S-INGO-27926,2,2024,3,32,40,1600,0,0
71,27926,CBPF-LEB-24-S-INGO-27926,2,2024,3,67,490,60000,0,0
71,27926,CBPF-LEB-24-S-INGO-27926,2,2024,3,254,10,150,0,0
71,27957,CBPF-LEB-24-S-INGO-27957,2,2024,3,30,30,2700,8,0
71,27958,CBPF-LEB-24-S-INGO-27958,2,2024,3,30,10,900,0,0
71,27960,CBPF-LEB-24-S-INGO-27960,2,2024,1,31,11250,450000,0,0
71,27964,CBPF-LEB-24-S-INGO-27964,2,2024,3,30,55,4015,0,0
71,27964,CBPF-LEB-24-S-INGO-27964,2,2024,1,31,2385,149553,0,0
71,27974,CBPF-LEB-24-S-INGO-27974,2,2024,2,31,1378,275600,0,0
71,27987,CBPF-LEB-24-S-INGO-27987,2,2024,3,32,655,232000,0,0
71,27988,CBPF-LEB-24-S-INGO-27988,2,2024,3,30,130,9490,40,2920
71,27988,CBPF-LEB-24-S-INGO-27988,2,2024,3,67,330,44450,331,9923
71,28019,CBPF-LEB-24-S-INGO-28019,2,2024,2,31,916,45800,0,0
71,28097,CBPF-LEB-24-S-INGO-28097,2,2024,1,31,3700,228660,0,0
71,28097,CBPF-LEB-24-S-INGO-28097,2,2024,1,29,200,16280,0,0
71,28097,CBPF-LEB-24-S-INGO-28097,2,2024,3,67,1760,27600,0,0
71,28140,CBPF-LEB-24-S-INGO-28140,2,2024,2,31,800,80000,0,0
71,28149,CBPF-LEB-24-S-INGO-28149,2,2024,3,29,500,137500,0,0
71,28179,CBPF-LEB-24-S-NGO-28179,1,2024,4,29,1000,108000,0,0
71,28179,CBPF-LEB-24-S-NGO-28179,1,2024,2,30,330,29700,0,0
71,28199,CBPF-LEB-24-S-NGO-28199,1,2024,2,30,90,24300,0,0
71,28199,CBPF-LEB-24-S-NGO-28199,1,2024,2,30,180,16200,0,0
71,28199,CBPF-LEB-24-S-NGO-28199,1,2024,2,67,1002,81000,0,0
71,28202,CBPF-LEB-24-S-NGO-28202,1,2024,2,31,261,52200,0,0
71,28209,CBPF-LEB-24-S-NGO-28209,1,2024,3,29,225,67500,0,0
71,28212,CBPF-LEB-24-S-INGO-28212,2,2024,2,29,430,115200,0,0
71,28212,CBPF-LEB-24-S-INGO-28212,2,2024,2,33,430,40320,0,0
71,28212,CBPF-LEB-24-S-INGO-28212,2,2024,1,31,432,36000,0,0
71,28226,CBPF-LEB-24-S-NGO-28226,1,2024,3,67,300,75000,0,0
71,28243,CBPF-LEB-24-S-INGO-28243,2,2024,3,67,680,71376,5,220
71,28250,CBPF-LEB-24-S-INGO-28250,2,2024,2,30,40,3600,4,360
71,28277,CBPF-LEB-24-S-INGO-28277,2,2024,3,67,945,73800,43,1091
71,28284,CBPF-LEB-24-S-INGO-28284,2,2024,3,29,11,4100,40,6000
71,28285,CBPF-LEB-24-S-INGO-28285,2,2024,2,30,87,7830,0,0
71,28287,CBPF-LEB-24-S-INGO-28287,2,2024,2,29,1250,156250,0,0
71,28288,CBPF-LEB-24-S-NGO-28288,1,2024,5,29,380,136800,380,76000
71,28288,CBPF-LEB-24-S-NGO-28288,1,2024,5,29,380,91200,380,0
71,28296,CBPF-LEB-24-S-NGO-28296,1,2024,5,29,531,191160,0,0
71,28296,CBPF-LEB-24-S-NGO-28296,1,2024,5,29,531,127440,0,0
71,28306,CBPF-LEB-24-S-NGO-28306,1,2024,4,29,615,110700,615,36900
71,28307,CBPF-LEB-24-S-NGO-28307,1,2024,2,30,60,5400,0,0
71,28307,CBPF-LEB-24-S-NGO-28307,1,2024,2,67,180,154800,0,0
71,28307,CBPF-LEB-24-S-NGO-28307,1,2024,3,67,3,8400,0,0
71,28312,CBPF-LEB-24-S-NGO-28312,1,2024,3,30,60,16200,0,0
71,28315,CBPF-LEB-24-S-INGO-28315,2,2024,2,30,25,13500,0,0
71,28325,CBPF-LEB-24-S-INGO-28325,2,2024,1,30,100,700,0,0
71,28325,CBPF-LEB-24-S-INGO-28325,2,2024,2,29,1000,240000,0,0
71,28325,CBPF-LEB-24-S-INGO-28325,2,2024,1,254,225,2325,0,0
71,28330,CBPF-LEB-24-S-INGO-28330,2,2024,2,30,50,90,0,0
71,28333,CBPF-LEB-24-S-INGO-28333,2,2024,5,29,520,332550,0,0
71,28333,CBPF-LEB-24-S-INGO-28333,2,2024,4,30,12,2970,0,0
71,28333,CBPF-LEB-24-S-INGO-28333,2,2024,4,67,132,74640,0,0
71,28335,CBPF-LEB-24-S-NGO-28335,1,2024,2,67,120,108000,0,0
71,28335,CBPF-LEB-24-S-NGO-28335,1,2024,3,67,3,15000,0,0
71,28335,CBPF-LEB-24-S-NGO-28335,1,2024,2,30,15,1350,0,0
71,28335,CBPF-LEB-24-S-NGO-28335,1,2024,2,30,200,18000,0,0
71,33992,CBPF-LEB-24-R-INGO-33992,2,2024,5,31,1560,62850,0,0
71,33992,CBPF-LEB-24-R-INGO-33992,2,2024,3,29,50,18000,86,13856
71,33995,CBPF-LEB-24-R-NGO-33995,1,2024,1,31,1350,60000,0,0
71,33995,CBPF-LEB-24-R-NGO-33995,1,2024,2,67,654,37500,654,37500
71,33996,CBPF-LEB-24-R-INGO-33996,2,2024,3,67,500,125000,402,105000
71,33996,CBPF-LEB-24-R-INGO-33996,2,2024,3,30,60,21600,2,180
71,33996,CBPF-LEB-24-R-INGO-33996,2,2024,3,30,444,39960,4,360
71,33996,CBPF-LEB-24-R-INGO-33996,2,2024,3,30,70,350,1,5
71,33999,CBPF-LEB-24-R-INGO-33999,2,2024,2,29,4184,209200,0,0
71,33999,CBPF-LEB-24-R-INGO-33999,2,2024,2,67,2100,122000,707,45000
71,34003,CBPF-LEB-24-R-NGO-34003,1,2024,2,155,60,24000,0,0
71,34006,CBPF-LEB-24-R-NGO-34006,1,2024,1,31,462,92400,0,0
71,34008,CBPF-LEB-24-R-INGO-34008,2,2024,3,155,52,4680,0,0
71,34008,CBPF-LEB-24-R-INGO-34008,2,2024,3,67,500,127000,0,0
71,34009,CBPF-LEB-24-R-INGO-34009,2,2024,2,30,172,25800,0,0
71,34010,CBPF-LEB-24-R-INGO-34010,2,2024,2,31,1800,90000,0,0
71,34012,CBPF-LEB-24-R-INGO-34012,2,2024,3,67,375,18750,0,0
71,34015,CBPF-LEB-24-R-NGO-34015,1,2024,3,30,510,62010,0,0
71,34016,CBPF-LEB-24-R-NGO-34016,1,2024,2,30,16,1440,0,0
71,34565,CBPF-LEB-24-R-NGO-34565,1,2024,3,30,220,99000,0,0
71,34565,CBPF-LEB-24-R-NGO-34565,1,2024,2,30,326,48900,0,0
71,34570,CBPF-LEB-24-R-INGO-34570,2,2024,1,29,8080,606000,0,0
71,34570,CBPF-LEB-24-R-INGO-34570,2,2024,1,31,8080,272200,0,0
71,34570,CBPF-LEB-24-R-INGO-34570,2,2024,1,31,1400,70000,0,0
71,34576,CBPF-LEB-24-R-INGO-34576,2,2024,3,156,20,3000,0,0
71,34576,CBPF-LEB-24-R-INGO-34576,2,2024,2,254,20,4800,0,0
71,34577,CBPF-LEB-24-R-INGO-34577,2,2024,3,156,45,6930,0,0
71,34577,CBPF-LEB-24-R-INGO-34577,2,2024,3,155,113,17402,0,0
71,34581,CBPF-LEB-24-R-INGO-34581,2,2024,3,67,400,40800,0,0
71,34581,CBPF-LEB-24-R-INGO-34581,2,2024,2,30,65,9750,0,0
71,34581,CBPF-LEB-24-R-INGO-34581,2,2024,3,30,25,13125,0,0
71,34581,CBPF-LEB-24-R-INGO-34581,2,2024,3,254,30,480,0,0
71,34582,CBPF-LEB-24-R-INGO-34582,2,2024,3,29,1105,78900,0,0
71,34582,CBPF-LEB-24-R-INGO-34582,2,2024,1,30,72,15000,0,0
71,34582,CBPF-LEB-24-R-INGO-34582,2,2024,1,31,675,78975,0,0
71,34582,CBPF-LEB-24-R-INGO-34582,2,2024,2,31,150,30000,,0
71,34582,CBPF-LEB-24-R-INGO-34582,2,2024,1,155,36,5400,0,0
71,34582,CBPF-LEB-24-R-INGO-34582,2,2024,1,156,629,17010,0,0
71,34583,CBPF-LEB-24-R-INGO-34583,2,2024,3,67,280,105000,0,0
71,34583,CBPF-LEB-24-R-INGO-34583,2,2024,2,67,479,105000,0,0
71,34583,CBPF-LEB-24-R-INGO-34583,2,2024,2,67,244,36600,0,0
71,34583,CBPF-LEB-24-R-INGO-34583,2,2024,1,31,1048,52400,0,0
71,34584,CBPF-LEB-24-R-INGO-34584,2,2024,1,31,5500,148500,0,0
71,34584,CBPF-LEB-24-R-INGO-34584,2,2024,2,33,5500,181500,0,0
71,34584,CBPF-LEB-24-R-INGO-34584,2,2024,2,29,5500,330000,0,0
71,34590,CBPF-LEB-24-R-INGO-34590,2,2024,1,31,1760,80000,0,0
71,34590,CBPF-LEB-24-R-INGO-34590,2,2024,2,67,396,59400,0,0
71,34595,CBPF-LEB-24-R-INGO-34595,2,2024,2,254,350,51206,0,0
71,34595,CBPF-LEB-24-R-INGO-34595,2,2024,3,67,500,27432,0,0
71,34595,CBPF-LEB-24-R-INGO-34595,2,2024,3,67,1000,50800,0,0
71,34595,CBPF-LEB-24-R-INGO-34595,2,2024,3,155,50,7620,0,0
71,34595,CBPF-LEB-24-R-INGO-34595,2,2024,3,155,20,9144,0,0
71,34595,CBPF-LEB-24-R-INGO-34595,2,2024,1,31,1000,40640,0,0
71,34598,CBPF-LEB-24-R-NGO-34598,1,2024,2,31,3375,101250,0,0
71,34598,CBPF-LEB-24-R-NGO-34598,1,2024,2,29,3375,225000,0,0
71,34603,CBPF-LEB-24-R-NGO-34603,1,2024,4,156,20,2400,0,0
71,34603,CBPF-LEB-24-R-NGO-34603,1,2024,4,156,90,81000,0,0
71,34603,CBPF-LEB-24-R-NGO-34603,1,2024,5,156,20,3000,0,0
71,34604,CBPF-LEB-24-R-INGO-34604,2,2024,3,156,35,12750,0,0
71,34604,CBPF-LEB-24-R-INGO-34604,2,2024,2,31,350,7000,0,0
71,34604,CBPF-LEB-24-R-INGO-34604,2,2024,1,31,875,35000,0,0
71,34606,CBPF-LEB-24-R-NGO-34606,1,2024,3,30,357,53550,0,0
71,34606,CBPF-LEB-24-R-NGO-34606,1,2024,3,67,492,165350,0,0
71,34607,CBPF-LEB-24-R-INGO-34607,2,2024,2,31,2500,50000,0,0
71,34607,CBPF-LEB-24-R-INGO-34607,2,2024,3,254,200,48000,0,0
71,34608,CBPF-LEB-24-R-INGO-34608,2,2024,2,31,691,77050,0,0
71,34608,CBPF-LEB-24-R-INGO-34608,2,2024,2,33,691,37950,0,0
71,34608,CBPF-LEB-24-R-INGO-34608,2,2024,2,29,691,69000,0,0
71,34608,CBPF-LEB-24-R-INGO-34608,2,2024,2,67,204,61200,0,0
71,34609,CBPF-LEB-24-R-INGO-34609,2,2024,2,68,400,48000,0,0
71,34609,CBPF-LEB-24-R-INGO-34609,2,2024,1,29,5500,330000,0,0
71,34609,CBPF-LEB-24-R-INGO-34609,2,2024,1,33,5500,181500,0,0
71,34609,CBPF-LEB-24-R-INGO-34609,2,2024,2,31,1750,70000,0,0
71,34609,CBPF-LEB-24-R-INGO-34609,2,2024,1,31,5500,148500,0,0
71,34609,CBPF-LEB-24-R-INGO-34609,2,2024,2,31,1750,70000,0,0
71,34611,CBPF-LEB-24-R-INGO-34611,2,2024,2,155,42,6300,0,0
71,34619,CBPF-LEB-24-R-NGO-34619,1,2024,1,156,150,22500,0,0
71,34619,CBPF-LEB-24-R-NGO-34619,1,2024,3,156,55,33000,0,0
71,34619,CBPF-LEB-24-R-NGO-34619,1,2024,3,156,100,4000,0,0
71,34624,CBPF-LEB-24-R-NGO-34624,1,2024,2,156,84,75600,0,0
71,34624,CBPF-LEB-24-R-NGO-34624,1,2024,2,156,36,5400,0,0
71,34625,CBPF-LEB-24-R-NGO-34625,1,2024,3,67,495,66000,0,0
71,34625,CBPF-LEB-24-R-NGO-34625,1,2024,3,67,450,40700,0,0
71,34625,CBPF-LEB-24-R-NGO-34625,1,2024,3,68,375,45000,0,0
71,34625,CBPF-LEB-24-R-NGO-34625,1,2024,1,31,900,40000,0,0
71,34625,CBPF-LEB-24-R-NGO-34625,1,2024,2,31,450,20000,0,0
71,34641,CBPF-LEB-24-R-INGO-34641,2,2024,2,254,82,20014,0,0
71,34641,CBPF-LEB-24-R-INGO-34641,2,2024,2,31,2624,88560,0,0
71,34641,CBPF-LEB-24-R-INGO-34641,2,2024,2,33,2624,108240,0,0
71,34641,CBPF-LEB-24-R-INGO-34641,2,2024,2,29,2624,196800,0,0
71,34673,CBPF-LEB-24-R-NGO-34673,1,2024,2,29,4410,264600,0,0
71,34673,CBPF-LEB-24-R-NGO-34673,1,2024,2,30,200,30000,0,0
71,34673,CBPF-LEB-24-R-NGO-34673,1,2024,2,31,4410,119070,0,0
71,34673,CBPF-LEB-24-R-NGO-34673,1,2024,1,31,3500,140000,0,0
71,34673,CBPF-LEB-24-R-NGO-34673,1,2024,2,31,700,14000,0,0
71,34677,CBPF-LEB-24-R-INGO-34677,2,2024,2,30,90,4650,0,0
71,34677,CBPF-LEB-24-R-INGO-34677,2,2024,2,30,60,27459,0,0
71,34677,CBPF-LEB-24-R-INGO-34677,2,2024,2,30,80,12204,0,0
71,34677,CBPF-LEB-24-R-INGO-34677,2,2024,2,30,40,6102,0,0
71,34677,CBPF-LEB-24-R-INGO-34677,2,2024,3,67,263,47596,0,0
71,34677,CBPF-LEB-24-R-INGO-34677,2,2024,2,67,370,23273,0,0
71,34677,CBPF-LEB-24-R-INGO-34677,2,2024,2,156,30,13730,0,0
71,34677,CBPF-LEB-24-R-INGO-34677,2,2024,2,156,50,7628,0,0
71,34686,CBPF-LEB-24-R-NGO-34686,1,2024,2,156,210,30000,0,0
71,34686,CBPF-LEB-24-R-NGO-34686,1,2024,2,31,1400,280000,0,0
71,34687,CBPF-LEB-24-R-INGO-34687,2,2024,1,31,3750,150000,0,0
71,34687,CBPF-LEB-24-R-INGO-34687,2,2024,2,31,1250,25000,0,0
71,34687,CBPF-LEB-24-R-INGO-34687,2,2024,2,155,60,9000,0,0
71,34688,CBPF-LEB-24-R-NGO-34688,1,2024,3,67,600,150000,0,0
71,34688,CBPF-LEB-24-R-NGO-34688,1,2024,2,33,1577,260205,0,0
71,34688,CBPF-LEB-24-R-NGO-34688,1,2024,2,29,1577,685995,0,0
71,34695,CBPF-LEB-24-R-NGO-34695,1,2024,3,68,150,21000,0,0
75,25713,CBPF-NGA-23-R-INGO-25713,2,2023,1,141,500,50000,502,49733
75,27113,CBPF-NGA-23-S-NGO-27113,1,2023,1,141,875,64854,0,0
75,27116,CBPF-NGA-23-S-NGO-27116,1,2023,3,142,57,10303,0,0
75,27128,CBPF-NGA-23-S-NGO-27128,1,2023,3,141,240,24000,0,0
75,27128,CBPF-NGA-23-S-NGO-27128,1,2023,1,141,80,8000,80,0
75,27131,CBPF-NGA-23-S-INGO-27131,2,2023,2,141,480,15200,0,0
75,27140,CBPF-NGA-23-S-UN-27140,3,2023,3,145,210,35000,0,0
75,27141,CBPF-NGA-23-S-INGO-27141,2,2023,1,139,60,720,0,0
75,27152,CBPF-NGA-23-S-NGO-27152,1,2023,1,138,2750,18966,0,0
75,27155,CBPF-NGA-23-S-INGO-27155,2,2023,1,141,300,26565,0,0
75,27161,CBPF-NGA-23-S-INGO-27161,2,2023,3,141,1200,35000,0,0
75,27171,CBPF-NGA-23-S-INGO-27171,2,2023,1,143,400,19600,0,0
75,27171,CBPF-NGA-23-S-INGO-27171,2,2023,1,143,20,4000,0,0
75,27191,CBPF-NGA-23-S-NGO-27191,1,2023,3,142,300,24895,0,0
75,27193,CBPF-NGA-23-S-INGO-27193,2,2023,4,141,400,20000,0,0
75,27197,CBPF-NGA-23-S-NGO-27197,1,2023,3,141,300,15000,0,0
75,27197,CBPF-NGA-23-S-NGO-27197,1,2023,3,143,30,18720,0,0
75,27201,CBPF-NGA-23-S-NGO-27201,1,2023,3,142,400,30714,0,0
75,27203,CBPF-NGA-23-S-NGO-27203,1,2023,3,145,210,42000,0,0
75,27210,CBPF-NGA-23-S-NGO-27210,1,2023,3,143,38,13500,0,0
75,27228,CBPF-NGA-23-S-NGO-27228,1,2023,1,143,60,1128,0,0
75,27228,CBPF-NGA-23-S-NGO-27228,1,2023,1,141,200,12542,0,0
75,27267,CBPF-NGA-23-S-NGO-27267,1,2023,3,138,60,14297,0,0
75,27272,CBPF-NGA-23-S-NGO-27272,1,2023,1,139,50,5000,0,0
75,27272,CBPF-NGA-23-S-NGO-27272,1,2023,3,141,150,15000,0,0
75,27287,CBPF-NGA-23-S-NGO-27287,1,2023,3,143,201,12060,0,0
75,27288,CBPF-NGA-23-S-NGO-27288,1,2023,2,144,1000,35000,0,0
75,27288,CBPF-NGA-23-S-NGO-27288,1,2023,2,141,500,15000,0,0
75,27324,CBPF-NGA-23-S-NGO-27324,1,2023,1,141,80,13234,69,0
75,27346,CBPF-NGA-23-S-NGO-27346,1,2023,1,141,340,30000,0,0
75,27347,CBPF-NGA-23-S-INGO-27347,2,2023,4,141,400,20000,0,0
75,27393,CBPF-NGA-23-S-NGO-27393,1,2023,3,141,1600,48960,0,0
75,27428,CBPF-NGA-23-S-INGO-27428,2,2023,4,141,400,20000,0,0
75,32711,CBPF-NGA-24-R-NGO-32711,1,2024,3,144,115,16996,115,8497
75,32719,CBPF-NGA-24-R-NGO-32719,1,2024,2,141,500,17000,500,17000
75,32756,CBPF-NGA-24-R-NGO-32756,1,2024,2,141,600,18450,600,18450
75,32766,CBPF-NGA-24-R-INGO-32766,2,2024,2,139,2996,141381,0,0
75,33438,CBPF-NGA-24-R-INGO-33438,2,2024,1,138,40200,288100,0,0
75,33848,CBPF-NGA-24-R-INGO-33848,2,2024,3,142,5700,114000,0,0
75,33849,CBPF-NGA-24-R-INGO-33849,2,2024,3,142,700,16800,0,0
75,33855,CBPF-NGA-24-R-NGO-33855,1,2024,3,142,920,33000,0,0
75,33865,CBPF-NGA-24-R-NGO-33865,1,2024,1,141,400,48000,224,48000
75,33874,CBPF-NGA-24-R-INGO-33874,2,2024,2,142,2000,64000,0,0
75,33874,CBPF-NGA-24-R-INGO-33874,2,2024,3,146,800,10788,0,0
81,24496,CBPF-UKR-23-R-INGO-24496,2,2023,2,157,221,48555,227,32752
81,24496,CBPF-UKR-23-R-INGO-24496,2,2023,2,161,689,637500,1197,874593
81,24497,CBPF-UKR-23-R-INGO-24497,2,2023,3,307,122,73017,120,74972
81,24498,CBPF-UKR-23-R-INGO-24498,2,2023,4,161,575,253000,552,256722
81,24507,CBPF-UKR-23-R-NGO-24507,1,2023,2,157,2000,653000,2586,761552
81,24508,CBPF-UKR-23-R-INGO-24508,2,2023,2,159,250,71000,174,32963
81,24511,CBPF-UKR-23-R-UN-24511,3,2023,2,158,7333,2070500,6775,2342000
81,24511,CBPF-UKR-23-R-UN-24511,3,2023,5,158,134,360000,51,336941
81,24513,CBPF-UKR-23-R-INGO-24513,2,2023,1,300,3860,841800,3804,830498
81,24759,CBPF-UKR-23-S-INGO-24759,2,2023,2,305,700,123000,,
81,24763,CBPF-UKR-23-S-INGO-24763,2,2023,1,300,18000,300000,24014,326888
81,24766,CBPF-UKR-23-S-INGO-24766,2,2023,1,300,1350,243000,817,239539
81,24766,CBPF-UKR-23-S-INGO-24766,2,2023,1,300,4000,720000,2447,655517
81,24766,CBPF-UKR-23-S-INGO-24766,2,2023,2,158,1500,250000,1652,243763
81,24766,CBPF-UKR-23-S-INGO-24766,2,2023,2,158,900,75000,807,60922
81,24766,CBPF-UKR-23-S-INGO-24766,2,2023,2,158,450,250000,563,249189
81,24766,CBPF-UKR-23-S-INGO-24766,2,2023,2,161,1230,895000,893,940374
81,24766,CBPF-UKR-23-S-INGO-24766,2,2023,2,161,240,290000,245,290182
81,24768,CBPF-UKR-23-S-INGO-24768,2,2023,1,300,5400,1069200,0,0
81,24769,CBPF-UKR-23-S-NGO-24769,1,2023,1,300,11200,2049600,0,0
81,24773,CBPF-UKR-23-S-INGO-24773,2,2023,3,158,700,139735,0,0
81,24773,CBPF-UKR-23-S-INGO-24773,2,2023,3,158,190,113784,0,0
81,24774,CBPF-UKR-23-S-INGO-24774,2,2023,2,161,2000,300000,1404,301772
81,24774,CBPF-UKR-23-S-INGO-24774,2,2023,2,161,530,300000,542,298372
81,24774,CBPF-UKR-23-S-INGO-24774,2,2023,1,300,4000,732000,2894,815361
81,24793,CBPF-UKR-23-S-NGO-24793,1,2023,1,300,3850,704550,3047,705000
81,24799,CBPF-UKR-23-S-INGO-24799,2,2023,4,159,250,75000,,
81,24801,CBPF-UKR-23-S-INGO-24801,2,2023,1,300,5417,996801,0,0
81,24802,CBPF-UKR-23-S-INGO-24802,2,2023,1,300,3000,585000,0,0
81,24802,CBPF-UKR-23-S-INGO-24802,2,2023,1,300,7000,1365000,0,0
81,24803,CBPF-UKR-23-S-INGO-24803,2,2023,4,159,400,40000,0,0
81,24804,CBPF-UKR-23-S-INGO-24804,2,2023,1,300,2000,360000,0,0
81,24847,CBPF-UKR-23-S-INGO-24847,2,2023,4,159,100,50000,0,0
81,24847,CBPF-UKR-23-S-INGO-24847,2,2023,1,300,1845,335976,0,0
81,24851,CBPF-UKR-23-S-UN-24851,3,2023,1,300,12300,2214000,0,0
81,24860,CBPF-UKR-23-S-INGO-24860,2,2023,4,159,3930,151305,7510,241873
81,24872,CBPF-UKR-23-S-INGO-24872,2,2023,2,158,10920,871560,10514,95282901
81,24872,CBPF-UKR-23-S-INGO-24872,2,2023,2,157,25,21000,42,27646
81,24872,CBPF-UKR-23-S-INGO-24872,2,2023,2,161,250,96600,276,103642
81,24872,CBPF-UKR-23-S-INGO-24872,2,2023,1,300,3300,599400,2488,660036
81,24889,CBPF-UKR-23-S-INGO-24889,2,2023,1,300,6000,1202318,5336,1449549
81,24903,CBPF-UKR-23-S-NGO-24903,1,2023,1,300,6910,1830000,7154,1846377
81,24914,CBPF-UKR-23-S-INGO-24914,2,2023,4,158,2780,117072,0,0
81,24915,CBPF-UKR-23-S-INGO-24915,2,2023,1,300,1112,316920,1109,314578
81,24918,CBPF-UKR-23-S-INGO-24918,2,2023,1,300,2000,1017297,0,0
81,24918,CBPF-UKR-23-S-INGO-24918,2,2023,2,161,619,410000,0,0
81,24928,CBPF-UKR-23-S-NGO-24928,1,2023,1,157,600,108000,0,0
81,24928,CBPF-UKR-23-S-NGO-24928,1,2023,1,157,10000,440000,0,0
81,24934,CBPF-UKR-23-S-INGO-24934,2,2023,1,300,1500,271828,0,0
81,24955,CBPF-UKR-23-S-INGO-24955,2,2023,3,157,250,50000,544,47089
81,24955,CBPF-UKR-23-S-INGO-24955,2,2023,3,157,136,12000,82,2555
81,24955,CBPF-UKR-23-S-INGO-24955,2,2023,3,158,90,82500,65,211902
81,24955,CBPF-UKR-23-S-INGO-24955,2,2023,3,161,263,198750,176,93060
81,24967,CBPF-UKR-23-S-NGO-24967,1,2023,1,300,5000,905000,0,0
81,24969,CBPF-UKR-23-S-INGO-24969,2,2023,2,305,5760,349920,4874,328202
81,24970,CBPF-UKR-23-S-UN-24970,3,2023,1,300,10000,1800000,0,0
81,24974,CBPF-UKR-23-S-INGO-24974,2,2023,2,157,400,120000,0,0
81,24974,CBPF-UKR-23-S-INGO-24974,2,2023,1,300,1500,279000,0,0
81,24978,CBPF-UKR-23-S-NGO-24978,1,2023,1,300,7000,1295000,0,0
81,24978,CBPF-UKR-23-S-NGO-24978,1,2023,2,158,640,455467,0,0
81,24985,CBPF-UKR-23-S-INGO-24985,2,2023,1,300,1301,370785,1722,452986
81,24988,CBPF-UKR-23-S-INGO-24988,2,2023,2,157,150,75000,0,0
81,24988,CBPF-UKR-23-S-INGO-24988,2,2023,2,161,2256,432000,0,0
81,24988,CBPF-UKR-23-S-INGO-24988,2,2023,3,161,336,350000,0,0
81,24989,CBPF-UKR-23-S-INGO-24989,2,2023,2,157,400,110000,289,113119
81,24989,CBPF-UKR-23-S-INGO-24989,2,2023,2,159,300,82500,202,81953
81,24989,CBPF-UKR-23-S-INGO-24989,2,2023,2,305,80,22000,54,22728
