PooledFundId,CHFId,CHFProjectCode,OrganizationTypeId,AllocationYear,AllocationSourceName,CVATypeId,ClusterId,TargetedTransferAmt,ReachedTransferAmt,PeopleTargeted,PeopleReached
21,25096,CBPF-SOM-23-S-NGO-25096,1,2023,2,1,10,45000,38250,300,270
21,25132,CBPF-SOM-23-S-NGO-25132,1,2023,2,5,11,54450,46282.5,3300,2970
21,27588,CBPF-SOM-24-R-INGO-27588,2,2024,1,3,15,440000,374000,24000,21600
21,27586,CBPF-SOM-24-R-NGO-27586,1,2024,1,2,11,4800,4080,40,36
21,27586,CBPF-SOM-24-R-NGO-27586,1,2024,1,5,11,48540,41259,9708,8737
21,27587,CBPF-SOM-24-R-NGO-27587,1,2024,1,3,15,229500,195075,15300,13770
21,34156,CBPF-SOM-24-R-NGO-34156,1,2024,1,2,9,40150,34127.5,803,723
21,28102,CBPF-SOM-24-S-INGO-28102,2,2024,2,3,15,333720,283662,5562,5006
21,28000,CBPF-SOM-24-S-NGO-28000,1,2024,2,4,10,15000,12750,300,270
21,28000,CBPF-SOM-24-S-NGO-28000,1,2024,2,4,10,15000,12750,300,270
21,28005,CBPF-SOM-24-S-NGO-28005,1,2024,2,5,11,55440,47124,6600,5940
21,28030,CBPF-SOM-24-S-NGO-28030,1,2024,2,5,10,4000,3400,200,180
21,28030,CBPF-SOM-24-S-NGO-28030,1,2024,2,5,10,4000,3400,200,180
21,28030,CBPF-SOM-24-S-NGO-28030,1,2024,2,5,10,14000,11900,200,180
21,28032,CBPF-SOM-24-S-NGO-28032,1,2024,2,3,10,21000,17850,600,540
21,28032,CBPF-SOM-24-S-NGO-28032,1,2024,2,5,10,10500,8925,50,45
21,28032,CBPF-SOM-24-S-NGO-28032,1,2024,2,5,10,36000,30600,600,540
21,28047,CBPF-SOM-24-S-NGO-28047,1,2024,2,3,15,388500,330225,5550,4995
21,28068,CBPF-SOM-24-S-NGO-28068,1,2024,2,3,15,120690,102586.5,2682,2414
21,28092,CBPF-SOM-24-S-NGO-28092,1,2024,2,3,15,333000,283050,5550,4995
21,28122,CBPF-SOM-24-S-NGO-28122,1,2024,2,3,15,267820,227647,5556,5000
21,28143,CBPF-SOM-24-S-NGO-28143,1,2024,2,3,15,180630,153535.5,4014,3613
21,28165,CBPF-SOM-24-S-NGO-28165,1,2024,2,5,10,6000,5100,300,270
21,28165,CBPF-SOM-24-S-NGO-28165,1,2024,2,5,10,7500,6375,100,90
21,28165,CBPF-SOM-24-S-NGO-28165,1,2024,2,5,10,8000,6800,400,360
21,28165,CBPF-SOM-24-S-NGO-28165,1,2024,2,5,10,11250,9562.5,150,135
21,28178,CBPF-SOM-24-S-NGO-28178,1,2024,2,4,10,19500,16575,150,135
21,28207,CBPF-SOM-24-S-NGO-28207,1,2024,2,5,10,5000,4250,100,90
21,28237,CBPF-SOM-24-S-NGO-28237,1,2024,2,3,15,180630,153535.5,4014,3613
21,28253,CBPF-SOM-24-S-NGO-28253,1,2024,2,5,10,6000,5100,300,270
21,28253,CBPF-SOM-24-S-NGO-28253,1,2024,2,5,10,6000,5100,300,270
21,28253,CBPF-SOM-24-S-NGO-28253,1,2024,2,5,10,22500,19125,300,270
21,28271,CBPF-SOM-24-S-NGO-28271,1,2024,2,3,15,250020,212517,5556,5000
21,28324,CBPF-SOM-24-S-NGO-28324,1,2024,2,3,15,333000,283050,5550,4995
19,25346,CBPF-SSD-23-R-INGO-25346,2,2023,1,4,10,10800,9180,108,97
19,25346,CBPF-SSD-23-R-INGO-25346,2,2023,1,4,10,45000,38250,100,90
19,25362,CBPF-SSD-23-R-INGO-25362,2,2023,1,4,10,3000,2550,25,23
19,25371,CBPF-SSD-23-R-INGO-25371,2,2023,1,4,10,32000,27200,640,576
19,25537,CBPF-SSD-23-R-INGO-25537,2,2023,1,3,6,804600,683910,16200,14580
19,25559,CBPF-SSD-23-R-INGO-25559,2,2023,1,4,6,583395,495885.75,10146,9131
19,25792,CBPF-SSD-23-R-INGO-25792,2,2023,1,4,10,15000,12750,150,135
19,25792,CBPF-SSD-23-R-INGO-25792,2,2023,1,4,10,22800,19380,228,205
19,25829,CBPF-SSD-23-R-INGO-25829,2,2023,1,4,6,298708,253901.8,24000,21600
19,26422,CBPF-SSD-23-R-INGO-26422,2,2023,1,4,10,33800,28730,338,304
19,25356,CBPF-SSD-23-R-NGO-25356,1,2023,1,1,10,40000,34000,800,720
19,25358,CBPF-SSD-23-R-NGO-25358,1,2023,1,4,15,240120,204102,4002,3602
19,25402,CBPF-SSD-23-R-NGO-25402,1,2023,1,3,15,360000,306000,6000,5400
19,25831,CBPF-SSD-23-R-NGO-25831,1,2023,1,4,10,20000,17000,1000,900
19,26577,CBPF-SSD-23-R-NGO-26577,1,2023,1,4,10,45000,38250,300,270
19,25202,CBPF-SSD-23-R-UN-25202,3,2023,1,3,6,758104,644388.4,2382,2144
19,25401,CBPF-SSD-23-R-UN-25401,3,2023,1,3,15,524880,446148,8750,7875
19,25785,CBPF-SSD-23-R-UN-25785,3,2023,1,4,8,865294,735499.9,11800,10620
19,26495,CBPF-SSD-23-R-UN-26495,3,2023,1,4,8,146400,124440,7440,6696
19,27501,CBPF-SSD-24-R-INGO-27501,2,2024,1,1,10,8250,7012.5,55,50
19,27501,CBPF-SSD-24-R-INGO-27501,2,2024,1,1,10,24000,20400,40,36
19,27501,CBPF-SSD-24-R-INGO-27501,2,2024,1,1,10,45000,38250,150,135
19,27502,CBPF-SSD-24-R-INGO-27502,2,2024,1,4,10,56000,47600,560,504
19,33937,CBPF-SSD-24-R-NGO-33937,1,2024,1,4,6,274540,233359,23533,21180
19,27494,CBPF-SSD-24-R-UN-27494,3,2024,1,4,8,79288,67394.8,4400,3960
19,27494,CBPF-SSD-24-R-UN-27494,3,2024,1,5,8,343408,291896.8,10400,9360
19,32736,CBPF-SSD-24-S-INGO-32736,2,2024,2,4,10,32100,27285,300,270
19,32760,CBPF-SSD-24-S-INGO-32760,2,2024,2,5,6,22290,18946.5,1200,1080
19,32777,CBPF-SSD-24-S-INGO-32777,2,2024,2,4,6,604800,514080,40000,36000
19,32795,CBPF-SSD-24-S-INGO-32795,2,2024,2,1,11,14040,11934,3600,3240
19,32865,CBPF-SSD-24-S-INGO-32865,2,2024,2,1,6,55650,47302.5,3600,3240
19,32865,CBPF-SSD-24-S-INGO-32865,2,2024,2,4,10,18000,15300,150,135
19,32713,CBPF-SSD-24-S-NGO-32713,1,2024,2,5,10,40000,34000,200,180
19,32734,CBPF-SSD-24-S-NGO-32734,1,2024,2,5,10,5000,4250,50,45
19,32755,CBPF-SSD-24-S-NGO-32755,1,2024,2,3,10,45000,38250,300,270
19,32758,CBPF-SSD-24-S-NGO-32758,1,2024,2,3,10,5000,4250,50,45
19,32758,CBPF-SSD-24-S-NGO-32758,1,2024,2,3,10,47000,39950,470,423
19,32844,CBPF-SSD-24-S-NGO-32844,1,2024,2,3,10,10000,8500,50,45
19,32844,CBPF-SSD-24-S-NGO-32844,1,2024,2,3,10,21000,17850,220,198
19,32856,CBPF-SSD-24-S-NGO-32856,1,2024,2,5,10,4000,3400,40,36
19,32887,CBPF-SSD-24-S-NGO-32887,1,2024,2,4,6,51120,43452,11520,10368
19,32919,CBPF-SSD-24-S-NGO-32919,1,2024,2,4,10,11200,9520,112,101
19,32757,CBPF-SSD-24-S-UN-32757,3,2024,2,1,6,111840,95064,2880,2592
19,32757,CBPF-SSD-24-S-UN-32757,3,2024,2,4,6,153600,130560,11520,10368
15,25583,CBPF-SUD-23-R-INGO-25583,2,2023,1,3,4,1425000,1211250,66500,59850
15,25665,CBPF-SUD-23-R-INGO-25665,2,2023,1,3,4,499800,424830,13860,12474
15,25716,CBPF-SUD-23-R-INGO-25716,2,2023,1,1,4,300000,255000,1080,972
15,25716,CBPF-SUD-23-R-INGO-25716,2,2023,1,2,4,36000,30600,1080,972
15,25758,CBPF-SUD-23-R-INGO-25758,2,2023,1,4,4,220000,187000,2000,1800
15,26863,CBPF-SUD-23-R-INGO-26863,2,2023,1,3,4,3198,2718.3,36,32
15,26863,CBPF-SUD-23-R-INGO-26863,2,2023,1,3,11,1599,1359.15,36,32
15,27453,CBPF-SUD-23-R-INGO-27453,2,2023,1,3,6,149650,127202.5,600,540
15,27541,CBPF-SUD-23-R-INGO-27541,2,2023,1,3,10,299885,254902.25,2099,1889
15,27542,CBPF-SUD-23-R-INGO-27542,2,2023,1,3,10,60000,51000,200,180
15,27543,CBPF-SUD-23-R-INGO-27543,2,2023,1,3,10,60000,51000,200,180
15,27548,CBPF-SUD-23-R-INGO-27548,2,2023,1,3,6,232626,197732.1,1634,1471
15,27549,CBPF-SUD-23-R-INGO-27549,2,2023,1,3,6,12000,10200,6000,5400
15,27550,CBPF-SUD-23-R-INGO-27550,2,2023,1,3,11,63000,53550,4200,3780
15,27556,CBPF-SUD-23-R-INGO-27556,2,2023,1,3,6,50000,42500,600,540
15,27561,CBPF-SUD-23-R-INGO-27561,2,2023,1,3,4,157500,133875,2700,2430
15,25662,CBPF-SUD-23-R-NGO-25662,1,2023,1,1,4,60000,51000,250,225
15,25667,CBPF-SUD-23-R-NGO-25667,1,2023,1,1,6,510000,433500,1000,900
15,26418,CBPF-SUD-23-R-O-26418,4,2023,1,4,4,165000,140250,4000,3600
15,26165,CBPF-SUD-23-R-UN-26165,3,2023,1,4,4,400000,340000,3075,2768
15,27593,CBPF-SUD-24-R-INGO-27593,2,2024,1,4,6,380328,323278.8,15550,13995
15,27594,CBPF-SUD-24-R-INGO-27594,2,2024,1,4,6,163960,139366,1200,1080
15,27598,CBPF-SUD-24-R-INGO-27598,2,2024,1,4,6,78415,66652.75,4098,3688
15,27599,CBPF-SUD-24-R-INGO-27599,2,2024,1,1,6,52553,44670.05,546,491
15,27600,CBPF-SUD-24-R-INGO-27600,2,2024,1,3,6,166860,141831,1236,1112
15,27600,CBPF-SUD-24-R-INGO-27600,2,2024,1,4,6,149400,126990,15697,14127
15,27601,CBPF-SUD-24-R-INGO-27601,2,2024,1,4,6,91300,77605,1100,990
15,27602,CBPF-SUD-24-R-INGO-27602,2,2024,1,3,6,180000,153000,5170,4653
15,27603,CBPF-SUD-24-R-INGO-27603,2,2024,1,2,6,346450,294482.5,18518,16666
15,27608,CBPF-SUD-24-R-INGO-27608,2,2024,1,3,6,69000,58650,600,540
15,27610,CBPF-SUD-24-R-INGO-27610,2,2024,1,5,6,137700,117045,900,810
15,27611,CBPF-SUD-24-R-INGO-27611,2,2024,1,4,6,54000,45900,300,270
15,27611,CBPF-SUD-24-R-INGO-27611,2,2024,1,4,6,127353,108250.05,6250,5625
15,27615,CBPF-SUD-24-R-INGO-27615,2,2024,1,4,6,562500,478125,10800,9720
15,27615,CBPF-SUD-24-R-INGO-27615,2,2024,1,4,10,120000,102000,1762,1586
15,27619,CBPF-SUD-24-R-INGO-27619,2,2024,1,3,6,140976,119829.6,1068,961
15,27622,CBPF-SUD-24-R-INGO-27622,2,2024,1,1,10,357400,303790,303044,272740
15,27624,CBPF-SUD-24-R-INGO-27624,2,2024,1,3,6,93600,79560,2016,1814
15,33295,CBPF-SUD-24-R-INGO-33295,2,2024,1,1,4,144000,122400,200,180
15,33295,CBPF-SUD-24-R-INGO-33295,2,2024,1,1,4,320000,272000,1600,1440
15,33345,CBPF-SUD-24-R-INGO-33345,2,2024,1,3,15,492800,418880,1540,1386
15,33368,CBPF-SUD-24-R-INGO-33368,2,2024,1,3,15,640000,544000,12000,10800
15,33379,CBPF-SUD-24-R-INGO-33379,2,2024,1,3,15,235000,199750,11750,10575
15,33400,CBPF-SUD-24-R-INGO-33400,2,2024,1,3,15,481950,409657.5,5000,4500
15,33411,CBPF-SUD-24-R-INGO-33411,2,2024,1,1,4,36000,30600,180,162
15,33478,CBPF-SUD-24-R-INGO-33478,2,2024,1,2,4,221650,188402.5,1705,1535
15,33479,CBPF-SUD-24-R-INGO-33479,2,2024,1,4,10,5000,4250,150,135
15,33507,CBPF-SUD-24-R-INGO-33507,2,2024,1,3,15,324892,276158.2,4080,3672
15,33507,CBPF-SUD-24-R-INGO-33507,2,2024,1,3,15,345485,293662.25,3600,3240
15,33513,CBPF-SUD-24-R-INGO-33513,2,2024,1,4,10,40500,34425,150,135
15,34418,CBPF-SUD-24-R-INGO-34418,2,2024,1,4,6,525000,446250,28000,25200
15,34418,CBPF-SUD-24-R-INGO-34418,2,2024,1,4,10,252000,214200,1575,1418
15,34420,CBPF-SUD-24-R-INGO-34420,2,2024,1,1,4,10800,9180,600,540
15,34448,CBPF-SUD-24-R-INGO-34448,2,2024,1,4,6,495000,420750,7590,6831
15,34448,CBPF-SUD-24-R-INGO-34448,2,2024,1,4,10,70000,59500,3220,2898
15,34448,CBPF-SUD-24-R-INGO-34448,2,2024,1,4,11,125000,106250,5750,5175
15,34451,CBPF-SUD-24-R-INGO-34451,2,2024,1,1,10,650000,552500,143000,128700
15,33543,CBPF-SUD-24-R-NGO-33543,1,2024,1,3,10,10000,8500,100,90
15,33410,CBPF-SUD-24-R-UN-33410,3,2024,1,5,10,2115000,1797750,11750,10575
62,24638,CBPF-SYR-23-R-INGO-24638,2,2023,1,4,4,490000,416500,5075,4568
62,24647,CBPF-SYR-23-R-INGO-24647,2,2023,1,1,4,324800,276080,672,605
62,24808,CBPF-SYR-23-R-INGO-24808,2,2023,1,4,6,186000,158100,4650,4185
62,24809,CBPF-SYR-23-R-INGO-24809,2,2023,1,4,10,27690,23536.5,300,270
62,24820,CBPF-SYR-23-R-INGO-24820,2,2023,1,4,2,180019,153016.15,78,70
62,24839,CBPF-SYR-23-R-INGO-24839,2,2023,1,1,2,230769,196153.65,150,135
62,24842,CBPF-SYR-23-R-INGO-24842,2,2023,1,1,3,640,544,100,90
62,24843,CBPF-SYR-23-R-INGO-24843,2,2023,1,2,6,175800,149430,6250,5625
62,24902,CBPF-SYR-23-R-INGO-24902,2,2023,1,1,2,268692,228388.2,176,158
62,24650,CBPF-SYR-23-R-NGO-24650,1,2023,1,4,4,400000,340000,5325,4793
62,24831,CBPF-SYR-23-R-NGO-24831,1,2023,1,1,2,184000,156400,92,83
62,24944,CBPF-SYR-23-R-NGO-24944,1,2023,1,3,2,240000,204000,200,180
62,24951,CBPF-SYR-23-R-NGO-24951,1,2023,1,1,6,213600,181560,8900,8010
62,24959,CBPF-SYR-23-R-NGO-24959,1,2023,1,3,10,75000,63750,1500,1350
62,24663,CBPF-SYR-23-R-UN-24663,3,2023,1,4,4,700000,595000,9440,8496
62,24896,CBPF-SYR-23-R-UN-24896,3,2023,1,4,4,510000,433500,596,536
62,24908,CBPF-SYR-23-R-UN-24908,3,2023,1,1,2,155750,132387.5,245,221
62,26493,CBPF-SYR-23-S-INGO-26493,2,2023,2,1,2,74118,63000.3,1000,900
62,26493,CBPF-SYR-23-S-INGO-26493,2,2023,2,4,6,152743,129831.55,2290,2061
62,26493,CBPF-SYR-23-S-INGO-26493,2,2023,2,4,10,3200,2720,100,90
62,26516,CBPF-SYR-23-S-INGO-26516,2,2023,2,1,2,154312,131165.2,430,387
62,26517,CBPF-SYR-23-S-INGO-26517,2,2023,2,1,2,48000,40800,32,29
62,26517,CBPF-SYR-23-S-INGO-26517,2,2023,2,3,3,25016,21263.6,1236,1112
62,26517,CBPF-SYR-23-S-INGO-26517,2,2023,2,4,4,109816,93343.6,1295,1166
62,26605,CBPF-SYR-23-S-INGO-26605,2,2023,2,5,6,75413,64101.05,2135,1922
62,26686,CBPF-SYR-23-S-INGO-26686,2,2023,2,4,4,44860,38131,2236,2012
62,26555,CBPF-SYR-23-S-NGO-26555,1,2023,2,4,2,135000,114750,54,49
62,26633,CBPF-SYR-23-S-NGO-26633,1,2023,2,4,10,25711,21854.35,900,810
62,26645,CBPF-SYR-23-S-NGO-26645,1,2023,2,1,9,57414,48801.9,160,144
62,26668,CBPF-SYR-23-S-NGO-26668,1,2023,2,1,6,100050,85042.5,1500,1350
62,26671,CBPF-SYR-23-S-UN-26671,3,2023,2,1,2,300000,255000,100,90
62,26684,CBPF-SYR-23-S-UN-26684,3,2023,2,4,3,119980,101983,5900,5310
62,33210,CBPF-SYR-24-S-INGO-33210,2,2024,2,1,2,108000,91800,54,49
62,33276,CBPF-SYR-24-S-INGO-33276,2,2024,2,3,15,383648,326100.8,3800,3420
62,33280,CBPF-SYR-24-S-INGO-33280,2,2024,2,3,15,381000,323850,5000,4500
62,33285,CBPF-SYR-24-S-INGO-33285,2,2024,2,3,15,355584,302246.4,4630,4167
62,33306,CBPF-SYR-24-S-INGO-33306,2,2024,2,4,10,11912,10125.2,90,81
62,33358,CBPF-SYR-24-S-INGO-33358,2,2024,2,1,2,6000,5100,30,27
62,33358,CBPF-SYR-24-S-INGO-33358,2,2024,2,1,2,193500,164475,90,81
62,33358,CBPF-SYR-24-S-INGO-33358,2,2024,2,1,3,22000,18700,1000,900
62,33377,CBPF-SYR-24-S-INGO-33377,2,2024,2,5,6,176952,150409.2,1318,1186
62,33391,CBPF-SYR-24-S-INGO-33391,2,2024,2,1,6,85500,72675,90,81
62,33279,CBPF-SYR-24-S-NGO-33279,1,2024,2,1,2,222750,189337.5,75,68
62,33279,CBPF-SYR-24-S-NGO-33279,1,2024,2,2,6,388360,330106,3325,2993
62,33331,CBPF-SYR-24-S-NGO-33331,1,2024,2,3,15,382500,325125,2500,2250
62,33334,CBPF-SYR-24-S-NGO-33334,1,2024,2,2,4,103000,87550,1625,1463
62,33334,CBPF-SYR-24-S-NGO-33334,1,2024,2,5,2,106000,90100,53,48
62,33346,CBPF-SYR-24-S-NGO-33346,1,2024,2,1,2,110000,93500,55,50
62,33383,CBPF-SYR-24-S-NGO-33383,1,2024,2,4,9,273600,232560,570,513
62,33399,CBPF-SYR-24-S-NGO-33399,1,2024,2,1,2,33750,28687.5,150,135
62,33399,CBPF-SYR-24-S-NGO-33399,1,2024,2,1,2,75000,63750,50,45
62,33399,CBPF-SYR-24-S-NGO-33399,1,2024,2,1,2,90000,76500,30,27
62,33324,CBPF-SYR-24-S-O-33324,4,2024,2,1,2,582316,494968.6,337,303
62,33248,CBPF-SYR-24-S-UN-33248,3,2024,2,5,6,663000,563550,4250,3825
62,33248,CBPF-SYR-24-S-UN-33248,3,2024,2,5,9,64800,55080,150,135
62,33326,CBPF-SYR-24-S-UN-33326,3,2024,2,3,15,449070,381709.5,14969,13472
62,33395,CBPF-SYR-24-S-UN-33395,3,2024,2,3,3,160000,136000,8000,7200
70,24541,CBPF-TUR-23-R-INGO-24541,2,2023,1,5,6,367500,312375,8750,7875
70,24570,CBPF-TUR-23-R-INGO-24570,2,2023,1,1,3,163450,138932.5,3269,2942
70,24605,CBPF-TUR-23-R-INGO-24605,2,2023,1,1,3,30000,25500,600,540
70,24610,CBPF-TUR-23-R-INGO-24610,2,2023,1,1,4,595500,506175,1985,1787
70,24619,CBPF-TUR-23-R-INGO-24619,2,2023,1,5,9,375000,318750,1500,1350
70,25257,CBPF-TUR-23-R-INGO-25257,2,2023,1,3,3,300000,255000,3000,2700
70,25300,CBPF-TUR-23-R-INGO-25300,2,2023,1,4,4,1160080,986068,4825,4343
70,25301,CBPF-TUR-23-R-INGO-25301,2,2023,1,4,6,746200,634270,14271,12844
70,25306,CBPF-TUR-23-R-INGO-25306,2,2023,1,1,2,65000,55250,50,45
70,25306,CBPF-TUR-23-R-INGO-25306,2,2023,1,3,2,450000,382500,5000,4500
70,24532,CBPF-TUR-23-R-NGO-24532,1,2023,1,5,6,341250,290062.5,9625,8663
70,24547,CBPF-TUR-23-R-NGO-24547,1,2023,1,3,6,300000,255000,7500,6750
70,24550,CBPF-TUR-23-R-NGO-24550,1,2023,1,1,2,168000,142800,550,495
70,24551,CBPF-TUR-23-R-NGO-24551,1,2023,1,4,4,540000,459000,18000,16200
70,24554,CBPF-TUR-23-R-NGO-24554,1,2023,1,4,6,426000,362100,8520,7668
70,24555,CBPF-TUR-23-R-NGO-24555,1,2023,1,1,2,18480,15708,40,36
70,24555,CBPF-TUR-23-R-NGO-24555,1,2023,1,1,2,247500,210375,250,225
70,24578,CBPF-TUR-23-R-NGO-24578,1,2023,1,2,4,503300,427805,1059,953
70,24580,CBPF-TUR-23-R-NGO-24580,1,2023,1,1,6,23000,19550,28,25
70,24580,CBPF-TUR-23-R-NGO-24580,1,2023,1,4,6,426075,362163.75,10925,9833
70,24581,CBPF-TUR-23-R-NGO-24581,1,2023,1,2,6,76050,64642.5,2000,1800
70,24589,CBPF-TUR-23-R-NGO-24589,1,2023,1,2,4,102000,86700,600,540
70,24595,CBPF-TUR-23-R-NGO-24595,1,2023,1,3,10,75000,63750,500,450
70,24612,CBPF-TUR-23-R-NGO-24612,1,2023,1,1,11,53400,45390,12831,11548
70,24613,CBPF-TUR-23-R-NGO-24613,1,2023,1,2,2,48800,41480,400,360
70,24613,CBPF-TUR-23-R-NGO-24613,1,2023,1,4,2,140000,119000,280,252
70,24617,CBPF-TUR-23-R-NGO-24617,1,2023,1,2,11,14616,12423.6,1218,1096
70,24618,CBPF-TUR-23-R-NGO-24618,1,2023,1,5,6,401700,341445,12198,10978
70,24620,CBPF-TUR-23-R-NGO-24620,1,2023,1,4,4,517500,439875,2495,2246
70,24643,CBPF-TUR-23-R-NGO-24643,1,2023,1,3,10,25000,21250,250,225
70,25247,CBPF-TUR-23-R-NGO-25247,1,2023,1,2,2,22500,19125,50,45
70,25247,CBPF-TUR-23-R-NGO-25247,1,2023,1,2,2,45000,38250,100,90
70,25247,CBPF-TUR-23-R-NGO-25247,1,2023,1,2,2,75000,63750,50,45
70,25266,CBPF-TUR-23-R-NGO-25266,1,2023,1,1,9,300000,255000,1000,900
70,25273,CBPF-TUR-23-R-NGO-25273,1,2023,1,1,3,44100,37485,210,189
70,25273,CBPF-TUR-23-R-NGO-25273,1,2023,1,3,2,500000,425000,5000,4500
70,25280,CBPF-TUR-23-R-NGO-25280,1,2023,1,4,10,11000,9350,110,99
70,25284,CBPF-TUR-23-R-NGO-25284,1,2023,1,3,10,150000,127500,1000,900
70,25285,CBPF-TUR-23-R-NGO-25285,1,2023,1,5,6,812500,690625,12500,11250
70,25290,CBPF-TUR-23-R-NGO-25290,1,2023,1,3,10,55750,47387.5,223,201
70,25292,CBPF-TUR-23-R-NGO-25292,1,2023,1,1,4,545000,463250,2350,2115
70,25292,CBPF-TUR-23-R-NGO-25292,1,2023,1,3,2,445750,378887.5,6525,5873
70,25294,CBPF-TUR-23-R-NGO-25294,1,2023,1,1,2,32340,27489,70,63
70,25294,CBPF-TUR-23-R-NGO-25294,1,2023,1,1,2,540000,459000,450,405
70,25303,CBPF-TUR-23-R-NGO-25303,1,2023,1,1,4,525000,446250,1750,1575
70,25325,CBPF-TUR-23-R-NGO-25325,1,2023,1,5,6,585000,497250,9000,8100
70,25329,CBPF-TUR-23-R-NGO-25329,1,2023,1,1,2,18000,15300,40,36
70,25329,CBPF-TUR-23-R-NGO-25329,1,2023,1,1,2,45000,38250,100,90
70,25329,CBPF-TUR-23-R-NGO-25329,1,2023,1,1,2,75000,63750,50,45
70,25333,CBPF-TUR-23-R-NGO-25333,1,2023,1,3,2,575000,488750,5750,5175
70,25348,CBPF-TUR-23-R-NGO-25348,1,2023,1,1,11,41260,35071,10000,9000
70,25352,CBPF-TUR-23-R-NGO-25352,1,2023,1,5,10,80000,68000,400,360
70,25352,CBPF-TUR-23-R-NGO-25352,1,2023,1,5,10,120000,102000,1200,1080
70,25370,CBPF-TUR-23-R-NGO-25370,1,2023,1,4,4,1013359,861355.15,6055,5450
70,25378,CBPF-TUR-23-R-NGO-25378,1,2023,1,3,2,172050,146242.5,6252,5627
70,25378,CBPF-TUR-23-R-NGO-25378,1,2023,1,4,10,7500,6375,50,45
70,25378,CBPF-TUR-23-R-NGO-25378,1,2023,1,5,6,311220,264537,6524,5872
70,25378,CBPF-TUR-23-R-NGO-25378,1,2023,1,5,6,325000,276250,5450,4905
70,24542,CBPF-TUR-23-R-UN-24542,3,2023,1,1,2,105600,89760,300,270
70,24542,CBPF-TUR-23-R-UN-24542,3,2023,1,2,2,100000,85000,100,90
70,24623,CBPF-TUR-23-R-UN-24623,3,2023,1,3,1,245700,208845,819,737
70,24642,CBPF-TUR-23-R-UN-24642,3,2023,1,4,6,2137500,1816875,47500,42750
70,25245,CBPF-TUR-23-R-UN-25245,3,2023,1,1,2,255600,217260,600,540
70,25261,CBPF-TUR-23-R-UN-25261,3,2023,1,1,2,72000,61200,800,720
70,25261,CBPF-TUR-23-R-UN-25261,3,2023,1,4,6,1462500,1243125,22500,20250
70,25340,CBPF-TUR-23-R-UN-25340,3,2023,1,2,6,5012040,4260234,125301,112771
70,26757,CBPF-TUR-23-S-INGO-26757,2,2023,2,1,4,9000,7650,20,18
70,26757,CBPF-TUR-23-S-INGO-26757,2,2023,2,4,4,533750,453687.5,14111,12700
70,26765,CBPF-TUR-23-S-INGO-26765,2,2023,2,2,3,56250,47812.5,450,405
70,26819,CBPF-TUR-23-S-INGO-26819,2,2023,2,4,10,10000,8500,40,36
70,26819,CBPF-TUR-23-S-INGO-26819,2,2023,2,4,10,14000,11900,40,36
70,26829,CBPF-TUR-23-S-INGO-26829,2,2023,2,2,6,105625,89781.25,1625,1463
70,26844,CBPF-TUR-23-S-INGO-26844,2,2023,2,4,4,846300,719355,28210,25389
70,26895,CBPF-TUR-23-S-INGO-26895,2,2023,2,5,10,70000,59500,700,630
70,26706,CBPF-TUR-23-S-NGO-26706,1,2023,2,2,2,8800,7480,100,90
70,26706,CBPF-TUR-23-S-NGO-26706,1,2023,2,2,2,9000,7650,90,81
70,26706,CBPF-TUR-23-S-NGO-26706,1,2023,2,2,2,9600,8160,8,7
70,26706,CBPF-TUR-23-S-NGO-26706,1,2023,2,2,2,18000,15300,40,36
70,26706,CBPF-TUR-23-S-NGO-26706,1,2023,2,2,2,22500,19125,50,45
70,26706,CBPF-TUR-23-S-NGO-26706,1,2023,2,2,2,36000,30600,80,72
70,26706,CBPF-TUR-23-S-NGO-26706,1,2023,2,2,6,7040,5984,40,36
70,26708,CBPF-TUR-23-S-NGO-26708,1,2023,2,1,1,44000,37400,55,50
70,26708,CBPF-TUR-23-S-NGO-26708,1,2023,2,2,1,15000,12750,100,90
70,26717,CBPF-TUR-23-S-NGO-26717,1,2023,2,1,2,12180,10353,200,180
70,26717,CBPF-TUR-23-S-NGO-26717,1,2023,2,1,2,18270,15529.5,200,180
70,26717,CBPF-TUR-23-S-NGO-26717,1,2023,2,3,2,240000,204000,1500,1350
70,26720,CBPF-TUR-23-S-NGO-26720,1,2023,2,1,2,11000,9350,272,245
70,26720,CBPF-TUR-23-S-NGO-26720,1,2023,2,1,2,32000,27200,436,392
70,26720,CBPF-TUR-23-S-NGO-26720,1,2023,2,3,2,332000,282200,4523,4071
70,26722,CBPF-TUR-23-S-NGO-26722,1,2023,2,2,6,45500,38675,4225,3803
70,26722,CBPF-TUR-23-S-NGO-26722,1,2023,2,4,9,65465,55645.25,300,270
70,26737,CBPF-TUR-23-S-NGO-26737,1,2023,2,1,2,7500,6375,25,23
70,26737,CBPF-TUR-23-S-NGO-26737,1,2023,2,1,2,65000,55250,200,180
70,26738,CBPF-TUR-23-S-NGO-26738,1,2023,2,1,2,5280,4488,20,18
70,26738,CBPF-TUR-23-S-NGO-26738,1,2023,2,1,2,22880,19448,130,117
70,26738,CBPF-TUR-23-S-NGO-26738,1,2023,2,1,2,100000,85000,100,90
70,26761,CBPF-TUR-23-S-NGO-26761,1,2023,2,4,4,284400,241740,9195,8276
70,26764,CBPF-TUR-23-S-NGO-26764,1,2023,2,1,10,30250,25712.5,242,218
70,26764,CBPF-TUR-23-S-NGO-26764,1,2023,2,3,2,200000,170000,2000,1800
