FundId,PFId,PrjCode,AllSrc,PrjTitle,ClstAgg,ClstPrct,AdmLocTypeIdAgg,AdmLoc1,AdmLoc2,AdmLoc3,AdmLoc4,AdmLoc5,AdmLoc6,AdmLocBenClustAgg1,AdmLocBenClustAgg2,AdmLocBenClustAgg3,AdmLocBenClustAgg4,AdmLocBenClustAgg5,AdmLocBenClustAgg6,AdmLocCord1,AdmLocCord2,AdmLocCord3,AdmLocCord4,AdmLocCord5,AdmLocCord6,AdmLocClustBdg1,AdmLocClustBdg2,AdmLocClustBdg3,AdmLocClustBdg4,AdmLocClustBdg5,AdmLocClustBdg6,AYr,ProcessStatus,SubIPName
1,73,JOR-20/DDA-3560/SA1/BN/INGO/16326,2,Covid-19 crisis related cash assistance to vulnerable groups through local partner engagement,4,100,15##,Amman,,,,,,394##449##872##872,,,,,,"31.91905968,35.92902353",,,,,,104888.03,,,,,,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA1/BN/INGO/16326,2,Covid-19 crisis related cash assistance to vulnerable groups through local partner engagement,4,100,15##,Irbid,,,,,,262##299##581##581,,,,,,"32.55798676,35.84675724",,,,,,69925.36,,,,,,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA1/BN/INGO/16326,2,Covid-19 crisis related cash assistance to vulnerable groups through local partner engagement,4,100,15##,Zarqa,,,,,,262##299##581##581,,,,,,"32.07577806,36.08100277",,,,,,69925.36,,,,,,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA1/BN/INGO/16341,2,Cash for Covid-19 Pandemic Response in Jordan (C4C),4,100,15##,Al Mafraq,,,,,,186##201##191##180,,,,,,"31.19290323,35.69146862",,,,,,69975.22,,,,,,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA1/BN/INGO/16341,2,Cash for Covid-19 Pandemic Response in Jordan (C4C),4,100,15##,Amman,,,,,,279##302##286##270,,,,,,"31.91905968,35.92902353",,,,,,104962.83,,,,,,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA1/BN/INGO/16341,2,Cash for Covid-19 Pandemic Response in Jordan (C4C),4,100,15##,Irbid,,,,,,93##100##96##90,,,,,,"32.55798676,35.84675724",,,,,,34987.61,,,,,,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA1/BN/INGO/16341,2,Cash for Covid-19 Pandemic Response in Jordan (C4C),4,100,15##,Madaba,,,,,,92##101##95##91,,,,,,"31.71443610,35.79652849",,,,,,34987.61,,,,,,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA1/BN/INGO/16341,2,Cash for Covid-19 Pandemic Response in Jordan (C4C),4,100,15##,Zarqa,,,,,,279##302##286##270,,,,,,"32.07577806,36.08100277",,,,,,104962.83,,,,,,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA1/BN/NGO/16434,2,COVID 19 Response - Cash Assistance to the Syrian Refugees and Vulnerable Host Community in Jordan,4,100,15##,Al Balqa,,,,,,320##534##355##570,,,,,,"32.03953891,35.72382786",,,,,,87500,,,,,,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA1/BN/NGO/16434,2,COVID 19 Response - Cash Assistance to the Syrian Refugees and Vulnerable Host Community in Jordan,4,100,15##,Al Karak,,,,,,320##534##355##570,,,,,,"31.02243739,35.69031941",,,,,,87500,,,,,,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA1/BN/NGO/16434,2,COVID 19 Response - Cash Assistance to the Syrian Refugees and Vulnerable Host Community in Jordan,4,100,15##,Jarash,,,,,,320##534##355##570,,,,,,"32.20046314,36.10048505",,,,,,87500,,,,,,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA1/BN/NGO/16434,2,COVID 19 Response - Cash Assistance to the Syrian Refugees and Vulnerable Host Community in Jordan,4,100,15##,Ma'an,,,,,,322##535##360##571,,,,,,"30.18802033,35.72991609",,,,,,87500,,,,,,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA1/BN-WASH/UN/16420,2,"Safeguard the wellbeing and the resilience of vulnerable Palestine refugees in Jordan, amidst the COVID-19 emergency",4|||11,60.00|||40.00,15##,Ajloun,,,,,,168##227##174##151|||14##0##0##0,,,,,,"32.38400709,35.80926390",,,,,,41400.00|||27600.00,,,,,,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA1/BN-WASH/UN/16420,2,"Safeguard the wellbeing and the resilience of vulnerable Palestine refugees in Jordan, amidst the COVID-19 emergency",4|||11,60.00|||40.00,15##,Amman,,,,,,170##197##174##164|||10##0##0##0,,,,,,"31.91905968,35.92902353",,,,,,48600.00|||32400.00,,,,,,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA1/BN-WASH/UN/16420,2,"Safeguard the wellbeing and the resilience of vulnerable Palestine refugees in Jordan, amidst the COVID-19 emergency",4|||11,60.00|||40.00,15##,Irbid,,,,,,20##22##20##19|||10##0##0##0,,,,,,"32.55798676,35.84675724",,,,,,23400.00|||15600.00,,,,,,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA1/BN-WASH/UN/16420,2,"Safeguard the wellbeing and the resilience of vulnerable Palestine refugees in Jordan, amidst the COVID-19 emergency",4|||11,60.00|||40.00,15##,Zarqa,,,,,,443##537##421##404|||15##0##0##0,,,,,,"32.07577806,36.08100277",,,,,,66600.00|||44400.00,,,,,,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA1/H/INGO/16392,2,Cash-for-Health Assistance to Strengthen Resilience for COVID-19 in Syrian Refugees and Vulnerable Jordanians,7,100,15##,Ajloun,,,,,,9##24##1##2,,,,,,"32.38400709,35.80926390",,,,,,14618.07,,,,,,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA1/H/INGO/16392,2,Cash-for-Health Assistance to Strengthen Resilience for COVID-19 in Syrian Refugees and Vulnerable Jordanians,7,100,15##,Al Balqa,,,,,,9##24##1##2,,,,,,"32.03953891,35.72382786",,,,,,14618.07,,,,,,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA1/H/INGO/16392,2,Cash-for-Health Assistance to Strengthen Resilience for COVID-19 in Syrian Refugees and Vulnerable Jordanians,7,100,15##,Al Mafraq,,,,,,37##94##5##7,,,,,,"31.19290323,35.69146862",,,,,,58472.28,,,,,,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA1/H/INGO/16392,2,Cash-for-Health Assistance to Strengthen Resilience for COVID-19 in Syrian Refugees and Vulnerable Jordanians,7,100,15##,Amman,,,,,,37##94##5##7,,,,,,"31.91905968,35.92902353",,,,,,58472.28,,,,,,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA1/H/INGO/16392,2,Cash-for-Health Assistance to Strengthen Resilience for COVID-19 in Syrian Refugees and Vulnerable Jordanians,7,100,15##,Irbid,,,,,,37##94##5##7,,,,,,"32.55798676,35.84675724",,,,,,58472.28,,,,,,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA1/H/INGO/16392,2,Cash-for-Health Assistance to Strengthen Resilience for COVID-19 in Syrian Refugees and Vulnerable Jordanians,7,100,15##,Jarash,,,,,,9##24##1##2,,,,,,"32.20046314,36.10048505",,,,,,14618.07,,,,,,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA1/H/INGO/16392,2,Cash-for-Health Assistance to Strengthen Resilience for COVID-19 in Syrian Refugees and Vulnerable Jordanians,7,100,15##,Madaba,,,,,,9##24##1##2,,,,,,"31.71443610,35.79652849",,,,,,14618.07,,,,,,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA1/H/INGO/16392,2,Cash-for-Health Assistance to Strengthen Resilience for COVID-19 in Syrian Refugees and Vulnerable Jordanians,7,100,15##,Zarqa,,,,,,37##93##6##7,,,,,,"32.07577806,36.08100277",,,,,,58472.28,,,,,,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA1/H/NGO/16317,2,Supporting the prevention of coronavirus (COVID-19) and non communicable diseases (NCD) prevention and management services for vulnerable and marginalized groups in Jordan   ,7,100,15##,Al Mafraq,,,,,,3876##4038##14##14,,,,,,"31.19290323,35.69146862",,,,,,71556.39,,,,,,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA1/H/NGO/16317,2,Supporting the prevention of coronavirus (COVID-19) and non communicable diseases (NCD) prevention and management services for vulnerable and marginalized groups in Jordan   ,7,100,15##,Amman,,,,,,3875##4036##12##12,,,,,,"31.91905968,35.92902353",,,,,,71556.39,,,,,,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA1/H/NGO/16317,2,Supporting the prevention of coronavirus (COVID-19) and non communicable diseases (NCD) prevention and management services for vulnerable and marginalized groups in Jordan   ,7,100,15##,Irbid,,,,,,3874##4040##12##12,,,,,,"32.55798676,35.84675724",,,,,,71556.39,,,,,,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA1/H/NGO/16317,2,Supporting the prevention of coronavirus (COVID-19) and non communicable diseases (NCD) prevention and management services for vulnerable and marginalized groups in Jordan   ,7,100,15##,Zarqa,,,,,,3875##4036##12##12,,,,,,"32.07577806,36.08100277",,,,,,71556.39,,,,,,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA1/H/NGO/16362,2,"Support secondary and tertiary health care services for vulnerable populations including women, children, older people and people with disabilities among Jordanians and   Syrian refugees  living at camps and urban areas in Jordan",7,100,15##,Al Mafraq,,,,,,7##136##17##23,,,,,,"31.19290323,35.69146862",,,,,,150004.16,,,,,,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA1/H/NGO/16362,2,"Support secondary and tertiary health care services for vulnerable populations including women, children, older people and people with disabilities among Jordanians and   Syrian refugees  living at camps and urban areas in Jordan",7,100,15##,Amman,,,,,,8##137##18##23,,,,,,"31.91905968,35.92902353",,,,,,150004.16,,,,,,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA1/H/O/16423,2,Provision of safe accessible lifesaving secondary health services for renal failure patients among Syrian refugees in out-of-camp setting,7,100,15##,Al Mafraq,,,,,,8##12##1##1,,,,,,"31.19290323,35.69146862",,,,,,75000.65,,,,,,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA1/H/O/16423,2,Provision of safe accessible lifesaving secondary health services for renal failure patients among Syrian refugees in out-of-camp setting,7,100,15##,Amman,,,,,,9##12##0##0,,,,,,"31.91905968,35.92902353",,,,,,93000.8,,,,,,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA1/H/O/16423,2,Provision of safe accessible lifesaving secondary health services for renal failure patients among Syrian refugees in out-of-camp setting,7,100,15##,Irbid,,,,,,12##19##1##0,,,,,,"32.55798676,35.84675724",,,,,,132001.14,,,,,,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA1/P/INGO/16304,2,Service Uninterrupted: Strengthening access to health and protection for SGBV survivors and vulnerable women during COVID-19 crisis,10,100,15##,Al Mafraq,,,,,,0##57##0##0,,,,,,"31.19290323,35.69146862",,,,,,37162.95,,,,,,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA1/P/INGO/16304,2,Service Uninterrupted: Strengthening access to health and protection for SGBV survivors and vulnerable women during COVID-19 crisis,10,100,15##,Amman,,,,,,0##103##0##0,,,,,,"31.91905968,35.92902353",,,,,,66893.32,,,,,,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA1/P/INGO/16304,2,Service Uninterrupted: Strengthening access to health and protection for SGBV survivors and vulnerable women during COVID-19 crisis,10,100,15##,Irbid,,,,,,0##171##0##0,,,,,,"32.55798676,35.84675724",,,,,,111488.86,,,,,,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA1/P/INGO/16304,2,Service Uninterrupted: Strengthening access to health and protection for SGBV survivors and vulnerable women during COVID-19 crisis,10,100,15##,Zarqa,,,,,,0##49##0##0,,,,,,"32.07577806,36.08100277",,,,,,32207.89,,,,,,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA1/P/INGO/16309,2,Protection intervention to support vulnerable and at risk Jordanian and Syrian out of camp population during COVID-19 Crisis,10,100,15##,Al Karak,,,,,,150##3188##38##380,,,,,,"31.02243739,35.69031941",,,,,,37335.41,,,,,,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA1/P/INGO/16309,2,Protection intervention to support vulnerable and at risk Jordanian and Syrian out of camp population during COVID-19 Crisis,10,100,15##,Al Tafilah,,,,,,80##1702##20##200,,,,,,"30.81298394,35.61725830",,,,,,19912.22,,,,,,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA1/P/INGO/16309,2,Protection intervention to support vulnerable and at risk Jordanian and Syrian out of camp population during COVID-19 Crisis,10,100,15##,Amman,,,,,,400##8500##100##1000,,,,,,"31.91905968,35.92902353",,,,,,99561.09,,,,,,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA1/P/INGO/16309,2,Protection intervention to support vulnerable and at risk Jordanian and Syrian out of camp population during COVID-19 Crisis,10,100,15##,Irbid,,,,,,250##5312##62##620,,,,,,"32.55798676,35.84675724",,,,,,62225.68,,,,,,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA1/P/INGO/16309,2,Protection intervention to support vulnerable and at risk Jordanian and Syrian out of camp population during COVID-19 Crisis,10,100,15##,Ma'an,,,,,,70##1486##18##180,,,,,,"30.18802033,35.72991609",,,,,,17423.19,,,,,,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA1/P/INGO/16309,2,Protection intervention to support vulnerable and at risk Jordanian and Syrian out of camp population during COVID-19 Crisis,10,100,15##,Madaba,,,,,,50##1062##12##120,,,,,,"31.71443610,35.79652849",,,,,,12445.14,,,,,,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA1/P/NGO/16352,2,A Nationwide Response to Innovatively Strengthen and Diversify the Helpline and Online Case Management Services,10,100,15##,Ajloun,,,,,,16##4473##25##492,,,,,,"32.38400709,35.80926390",,,,,,15013.17,,,,,,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA1/P/NGO/16352,2,A Nationwide Response to Innovatively Strengthen and Diversify the Helpline and Online Case Management Services,10,100,15##,Al  Aqaba,,,,,,21##7990##20##891,,,,,,"32.38267548,35.72396804",,,,,,21018.43,,,,,,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA1/P/NGO/16352,2,A Nationwide Response to Innovatively Strengthen and Diversify the Helpline and Online Case Management Services,10,100,15##,Al Balqa,,,,,,33##4475##70##974,,,,,,"32.03953891,35.72382786",,,,,,15013.17,,,,,,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA1/P/NGO/16352,2,A Nationwide Response to Innovatively Strengthen and Diversify the Helpline and Online Case Management Services,10,100,15##,Al Karak,,,,,,17##5660##35##794,,,,,,"31.02243739,35.69031941",,,,,,21018.43,,,,,,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA1/P/NGO/16352,2,A Nationwide Response to Innovatively Strengthen and Diversify the Helpline and Online Case Management Services,10,100,15##,Al Mafraq,,,,,,32##6869##20##1505,,,,,,"31.19290323,35.69146862",,,,,,24021.07,,,,,,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA1/P/NGO/16352,2,A Nationwide Response to Innovatively Strengthen and Diversify the Helpline and Online Case Management Services,10,100,15##,Al Tafilah,,,,,,4##3739##16##210,,,,,,"30.81298394,35.61725830",,,,,,15013.17,,,,,,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA1/P/NGO/16352,2,A Nationwide Response to Innovatively Strengthen and Diversify the Helpline and Online Case Management Services,10,100,15##,Amman,,,,,,2411##32053##412##5122,,,,,,"31.91905968,35.92902353",,,,,,90079.01,,,,,,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA1/P/NGO/16352,2,A Nationwide Response to Innovatively Strengthen and Diversify the Helpline and Online Case Management Services,10,100,15##,Irbid,,,,,,79##8582##79##2162,,,,,,"32.55798676,35.84675724",,,,,,30026.34,,,,,,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA1/P/NGO/16352,2,A Nationwide Response to Innovatively Strengthen and Diversify the Helpline and Online Case Management Services,10,100,15##,Jarash,,,,,,7##4255##13##151,,,,,,"32.20046314,36.10048505",,,,,,9007.9,,,,,,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA1/P/NGO/16352,2,A Nationwide Response to Innovatively Strengthen and Diversify the Helpline and Online Case Management Services,10,100,15##,Ma'an,,,,,,25##7054##20##86,,,,,,"30.18802033,35.72991609",,,,,,15013.17,,,,,,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA1/P/NGO/16352,2,A Nationwide Response to Innovatively Strengthen and Diversify the Helpline and Online Case Management Services,10,100,15##,Madaba,,,,,,23##2453##42##371,,,,,,"31.71443610,35.79652849",,,,,,15013.17,,,,,,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA1/P/NGO/16352,2,A Nationwide Response to Innovatively Strengthen and Diversify the Helpline and Online Case Management Services,10,100,15##,Zarqa,,,,,,68##7557##46##600,,,,,,"32.07577806,36.08100277",,,,,,30026.34,,,,,,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA1/WASH/INGO/16303,2,COVID-19 WaSH Response for Vulnerable Refugees in Zarqa Governorate,11,100,15##,Zarqa,,,,,,8492##8778##12970##12260,,,,,,"32.07577806,36.08100277",,,,,,350000,,,,,,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA1/WASH/INGO/16410,2,Covid-19 Prevention in Host Communities in Mafraq impacted by the Syrian crisis,11,100,15##,Al Mafraq,,,,,,5237##4930##2773##2464,,,,,,"31.19290323,35.69146862",,,,,,299994.89,,,,,,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA1/WASH/NGO/16405,2,Enhanced Support to vulnerable communities to Face Covid-19,11,100,15##,Al Karak,,,,,,156##181##186##169,,,,,,"31.02243739,35.69031941",,,,,,25036.61,,,,,,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA1/WASH/NGO/16405,2,Enhanced Support to vulnerable communities to Face Covid-19,11,100,15##,Al Mafraq,,,,,,1075##1166##1500##1445,,,,,,"31.19290323,35.69146862",,,,,,87628.13,,,,,,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA1/WASH/NGO/16405,2,Enhanced Support to vulnerable communities to Face Covid-19,11,100,15##,Amman,,,,,,803##827##1005##945,,,,,,"31.91905968,35.92902353",,,,,,87628.13,,,,,,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA1/WASH/NGO/16405,2,Enhanced Support to vulnerable communities to Face Covid-19,11,100,15##,Irbid,,,,,,479##545##663##612,,,,,,"32.55798676,35.84675724",,,,,,50073.22,,,,,,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA2/BN/INGO/17528,2,Winterization Cash Assistance for Vulnerable and At-Risk Families Affected by COVID-19,4,100,15##,Ajloun,,,,,,39##137##51##51,,,,,,"32.38400709,35.80926390",,,,,,16533.73,,,,,,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA2/BN/INGO/17528,2,Winterization Cash Assistance for Vulnerable and At-Risk Families Affected by COVID-19,4,100,15##,Al Mafraq,,,,,,253##300##324##324,,,,,,"31.19290323,35.69146862",,,,,,102509.12,,,,,,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA2/BN/INGO/17528,2,Winterization Cash Assistance for Vulnerable and At-Risk Families Affected by COVID-19,4,100,15##,Irbid,,,,,,326##300##420##420,,,,,,"32.55798676,35.84675724",,,,,,132269.83,,,,,,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA2/BN/INGO/17528,2,Winterization Cash Assistance for Vulnerable and At-Risk Families Affected by COVID-19,4,100,15##,Jarash,,,,,,66##77##84##84,,,,,,"32.20046314,36.10048505",,,,,,26453.97,,,,,,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA2/BN/INGO/17528,2,Winterization Cash Assistance for Vulnerable and At-Risk Families Affected by COVID-19,4,100,15##,Zarqa,,,,,,130##155##167##167,,,,,,"32.07577806,36.08100277",,,,,,52907.93,,,,,,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA2/BN/INGO/17547,2,(Hamlet Dafa - Warmth Campaign) Ø­Ù…Ù„Ø© Ø¯ÙÙ‰.  Provision of winterization assistance to the most vulnerable people in the governorates of Zarqa and Mafraq.,4,100,15##,Al Mafraq,,,,,,427##670##711##711,,,,,,"31.19290323,35.69146862",,,,,,244500,,,,,,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA2/BN/INGO/17547,2,(Hamlet Dafa - Warmth Campaign) Ø­Ù…Ù„Ø© Ø¯ÙÙ‰.  Provision of winterization assistance to the most vulnerable people in the governorates of Zarqa and Mafraq.,4,100,15##,Zarqa,,,,,,133##208##220##220,,,,,,"32.07577806,36.08100277",,,,,,55500,,,,,,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA2/BN/NGO/17610,2,Winterization assistance to the Syrian refugees and Vulnerable host community in Jordan .,4,100,15##,Al Karak,,,,,,234##268##301##324,,,,,,"31.02243739,35.69031941",,,,,,89999.97,,,,,,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA2/BN/NGO/17610,2,Winterization assistance to the Syrian refugees and Vulnerable host community in Jordan .,4,100,15##,Ma'an,,,,,,234##268##301##324,,,,,,"30.18802033,35.72991609",,,,,,89999.97,,,,,,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA2/BN/NGO/17610,2,Winterization assistance to the Syrian refugees and Vulnerable host community in Jordan .,4,100,15##,Zarqa,,,,,,314##361##401##430,,,,,,"32.07577806,36.08100277",,,,,,119999.96,,,,,,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA2/BN-P/INGO/17591,2,Enhancing the emergency COVID-19 response through improving access to basic needs and protection services for the most vulnerable and marginalised older women and men with and without disabilities during the winter months in 4 governorates of Jordan.,4|||10,60.00|||40.00,15##,Al Mafraq,,,,,,129##78##0##0|||54##228##0##0,,,,,,"31.19290323,35.69146862",,,,,,28453.84|||18969.23,,,,,,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA2/BN-P/INGO/17591,2,Enhancing the emergency COVID-19 response through improving access to basic needs and protection services for the most vulnerable and marginalised older women and men with and without disabilities during the winter months in 4 governorates of Jordan.,4|||10,60.00|||40.00,15##,Amman,,,,,,95##190##0##0|||76##231##0##0,,,,,,"31.91905968,35.92902353",,,,,,28453.84|||18969.23,,,,,,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA2/BN-P/INGO/17591,2,Enhancing the emergency COVID-19 response through improving access to basic needs and protection services for the most vulnerable and marginalised older women and men with and without disabilities during the winter months in 4 governorates of Jordan.,4|||10,60.00|||40.00,15##,Irbid,,,,,,70##128##0##0|||75##171##0##0,,,,,,"32.55798676,35.84675724",,,,,,28453.84|||18969.23,,,,,,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA2/BN-P/INGO/17591,2,Enhancing the emergency COVID-19 response through improving access to basic needs and protection services for the most vulnerable and marginalised older women and men with and without disabilities during the winter months in 4 governorates of Jordan.,4|||10,60.00|||40.00,15##,Zarqa,,,,,,90##128##0##0|||85##175##0##0,,,,,,"32.07577806,36.08100277",,,,,,28453.84|||18969.23,,,,,,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA2/P/INGO/17620,2,Protection from Sexual Exploitation and Abuse: Strengthening the Community Based Social Protection Systems of Most Vulnerable Syrian and Host Communities,10,100,15##,Al Karak,,,,,,186##2250##186##374,,,,,,"31.02243739,35.69031941",,,,,,37500,,,,,,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA2/P/INGO/17620,2,Protection from Sexual Exploitation and Abuse: Strengthening the Community Based Social Protection Systems of Most Vulnerable Syrian and Host Communities,10,100,15##,Al Tafilah,,,,,,100##1200##100##200,,,,,,"30.81298394,35.61725830",,,,,,20000,,,,,,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA2/P/INGO/17620,2,Protection from Sexual Exploitation and Abuse: Strengthening the Community Based Social Protection Systems of Most Vulnerable Syrian and Host Communities,10,100,15##,Amman,,,,,,500##6000##500##1000,,,,,,"31.91905968,35.92902353",,,,,,100000,,,,,,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA2/P/INGO/17620,2,Protection from Sexual Exploitation and Abuse: Strengthening the Community Based Social Protection Systems of Most Vulnerable Syrian and Host Communities,10,100,15##,Irbid,,,,,,312##3750##312##624,,,,,,"32.55798676,35.84675724",,,,,,62500,,,,,,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA2/P/INGO/17620,2,Protection from Sexual Exploitation and Abuse: Strengthening the Community Based Social Protection Systems of Most Vulnerable Syrian and Host Communities,10,100,15##,Ma'an,,,,,,88##1050##88##176,,,,,,"30.18802033,35.72991609",,,,,,17500,,,,,,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA2/P/INGO/17620,2,Protection from Sexual Exploitation and Abuse: Strengthening the Community Based Social Protection Systems of Most Vulnerable Syrian and Host Communities,10,100,15##,Madaba,,,,,,64##750##64##126,,,,,,"31.71443610,35.79652849",,,,,,12500,,,,,,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA2/P/NGO/17526,2,Enhancement of the protective environment of Syrian and Jordanian Boys and Girls through Legal Support and Cash Distribution,10,100,15##,Amman,,,,,,287##329##137##87,,,,,,"31.91905968,35.92902353",,,,,,101693.12,,,,,,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA2/P/NGO/17526,2,Enhancement of the protective environment of Syrian and Jordanian Boys and Girls through Legal Support and Cash Distribution,10,100,15##,Irbid,,,,,,287##328##138##86,,,,,,"32.55798676,35.84675724",,,,,,98702.15,,,,,,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA2/P/NGO/17526,2,Enhancement of the protective environment of Syrian and Jordanian Boys and Girls through Legal Support and Cash Distribution,10,100,15##,Zarqa,,,,,,288##326##142##85,,,,,,"32.07577806,36.08100277",,,,,,98702.15,,,,,,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA2/P-Sh./NGO/17598,2,Responding to the critical needs of vulnerable families in Karak.,4|||10,64.00|||36.00,15##,Al Karak,,,,,,0##100##50##50|||225##675##375##375,,,,,,"31.02243739,35.69031941",,,,,,160000.00|||90000.00,,,,,,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA2/Sh./INGO/17533,2,Securing Shelter in the Face of COVID-19 for Refugees and Vulnerable Host Community Members in Jordan,4,100,15##,Al Mafraq,,,,,,94##100##92##90,,,,,,"31.19290323,35.69146862",,,,,,75000,,,,,,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA2/Sh./INGO/17533,2,Securing Shelter in the Face of COVID-19 for Refugees and Vulnerable Host Community Members in Jordan,4,100,15##,Amman,,,,,,187##197##183##181,,,,,,"31.91905968,35.92902353",,,,,,150000,,,,,,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA2/Sh./INGO/17533,2,Securing Shelter in the Face of COVID-19 for Refugees and Vulnerable Host Community Members in Jordan,4,100,15##,Irbid,,,,,,94##100##92##90,,,,,,"32.55798676,35.84675724",,,,,,75000,,,,,,2020,Project Closed,
1,81,UKR-20/UKR_CBPF/SA1/WASH-H-N-P/UN/17827,2,Multisectoral action towards sustainable health and WASH management systems for Stanytsa Luhanska and Novotroitske EECPs and their referral medical facilities -  in GCA.,7|||10|||11,40.00|||20.00|||40.00,61##,Chernivetska,,,,,,0##0##0##0|||0##0##0##0|||0##0##0##0,,,,,,"48.26821000,25.97747200",,,,,,0.00|||0.00|||0.00,,,,,,2020,Project Closed,
1,81,UKR-20/UKR_CBPF/SA1/WASH-H-N-P/UN/17827,2,Multisectoral action towards sustainable health and WASH management systems for Stanytsa Luhanska and Novotroitske EECPs and their referral medical facilities -  in GCA.,7|||10|||11,40.00|||20.00|||40.00,61##,Ivano-Frankivska,,,,,,0##0##0##0|||0##0##0##0|||0##0##0##0,,,,,,"48.70208200,24.61999400",,,,,,0.00|||0.00|||0.00,,,,,,2020,Project Closed,
