FundType,PFId,PrjCode,AllSrc,PrjTitle,ClstAgg,ClstPrct,AdmLocTypeIdAgg,AdmLoc1,AdmLocBenClustAgg1,AdmLocCord1,AdmLocClustBdg1,AYr,PrjCycleStatus
CBPF,72,IRQ-17/3884/R/H/UN/7172,1,Emergency health care and referral  services to IDPs from Hawija and Shirqat in Kirkuk and Salah-al-Din,7,100.00,37##,Kirkuk,1646##2040##1382##1515,"35.46670000,44.31670000",108000.000,2017,Project Closed
CBPF,72,IRQ-17/3884/R/H/UN/7172,1,Emergency health care and referral  services to IDPs from Hawija and Shirqat in Kirkuk and Salah-al-Din,7,100.00,37##,Salah Al-Din,1784##2212##1498##1642,"34.45000000,43.58330000",117000.000,2017,Project Closed
CBPF,72,IRQ-17/3884/R/H/UN/7184,1,"Emergency Health and Nutrition assistance for women, girls and boys affected by Hawiga crisis (Salah Aldin and Kirkuk)",7,100.00,37##38##39##,Kirkuk,0##4800##6120##5880,"35.46670000,44.31670000",248099.620,2017,Project Closed
CBPF,72,IRQ-17/3884/R/H/UN/7191,1,"Supporting  the lifesaving health care services and outbreak prevention and response facilities for the  IDPs from Hawija settling in Kirkuk, and Salah Al Din Governorates",7,100.00,37##,Kirkuk,11000##10560##11440##11000,"35.46670000,44.31670000",352519.068,2017,Project Closed
CBPF,72,IRQ-17/3884/R/H/UN/7191,1,"Supporting  the lifesaving health care services and outbreak prevention and response facilities for the  IDPs from Hawija settling in Kirkuk, and Salah Al Din Governorates",7,100.00,37##,Salah Al-Din,9000##8640##9360##9000,"34.45000000,43.58330000",288424.692,2017,Project Closed
CBPF,72,IRQ-17/3884/R/NFIs/UN/7283,1,Emergency shelter assistance for IDPs in Baseteen Camp affected by Hawija operations.,4,100.00,37##38##39##,Salah Al-Din,1000##1000##2000##2000,"34.45000000,43.58330000",551636.010,2017,Project Closed
CBPF,72,IRQ-17/3884/R7/CCCM/UN/7683,1,"Support Camp Coordination and Camp Management (CCCM) in Jed’ah Camp, Iraq",1,100.00,37##,Nineveh,13422##17471##17902##17328,"36.35940000,43.15280000",3000000.000,2017,Project Closed
CBPF,72,IRQ-17/3884/R7/NFIs/UN/7689,1,"Providing safe, appropriate emergency shelter and life-saving non-food items to vulnerable populations in Iraq",4,100.00,37##38##,Kirkuk,720##894##604##662,"35.46670000,44.31670000",148000.000,2017,Project Closed
CBPF,72,IRQ-17/3884/R7/NFIs/UN/7689,1,"Providing safe, appropriate emergency shelter and life-saving non-food items to vulnerable populations in Iraq",4,100.00,37##38##,Salah Al-Din,1080##1341##906##993,"34.45000000,43.58330000",222000.000,2017,Project Closed
CBPF,72,IRQ-17/3884/ST/H/UN/5490,2,"Strengthened emergency health care services to IDPs and vulnerable host communities in Anbar Governorate and Nargizlia Camp, Ninewa.",7,100.00,37##,Al Anbar,5027##6318##4304##4509,"32.90000000,41.60000000",292500.216,2017,Project Closed
CBPF,72,IRQ-17/3884/ST/H/UN/5490,2,"Strengthened emergency health care services to IDPs and vulnerable host communities in Anbar Governorate and Nargizlia Camp, Ninewa.",7,100.00,37##38##,Nineveh,6146##7722##5261##5513,"36.35940000,43.15280000",357500.264,2017,Project Closed
CBPF,72,IRQ-17/3884/ST/H/UN/5640,2,"Supporting the immediate health &amp; lifesaving needs of Mosul IDPs including trauma, primary and referral needs",7,100.00,37##,Erbil,26000##29000##21200##23800,"36.19110000,44.00920000",579999.260,2017,Under Final Reporting
CBPF,72,IRQ-17/3884/ST/H/UN/5640,2,"Supporting the immediate health &amp; lifesaving needs of Mosul IDPs including trauma, primary and referral needs",7,100.00,37##,Nineveh,104000##116000##84800##95200,"36.35940000,43.15280000",2319997.040,2017,Under Final Reporting
CBPF,72,IRQ-17/3884/ST/NFIs/UN/5760,2,"Provision of life-saving emergency Shelter support to vulnerable IDPs and conflict affected population across Anbar, Ninewa and Salah al Din governorates",4,100.00,37##38##,Al Anbar,495##540##360##405,"32.90000000,41.60000000",97691.215,2017,Project Closed
CBPF,72,IRQ-17/3884/ST/NFIs/UN/5760,2,"Provision of life-saving emergency Shelter support to vulnerable IDPs and conflict affected population across Anbar, Ninewa and Salah al Din governorates",4,100.00,37##38##39##,Nineveh,336##367##244##275,"36.35940000,43.15280000",66430.026,2017,Project Closed
CBPF,72,IRQ-17/3884/ST/NFIs/UN/5760,2,"Provision of life-saving emergency Shelter support to vulnerable IDPs and conflict affected population across Anbar, Ninewa and Salah al Din governorates",4,100.00,37##38##39##,Nineveh,336##367##244##275,"36.35940000,43.15280000",66430.026,2017,Project Closed
CBPF,72,IRQ-17/3884/ST/NFIs/UN/5760,2,"Provision of life-saving emergency Shelter support to vulnerable IDPs and conflict affected population across Anbar, Ninewa and Salah al Din governorates",4,100.00,37##38##,Salah Al-Din,813##886##592##665,"34.45000000,43.58330000",160213.593,2017,Project Closed
CBPF,72,IRQ-17/3884/ST/RRM/UN/5767,2,"Multi-sector Rapid Response Mechanism (RRM) response to displaced populations affected by military operations in Western Mosul (Joint Project UNFPA, UNICEF, WFP)",13,100.00,37##38##,Nineveh,25970##27030##23030##23970,"36.35940000,43.15280000",1000000.000,2017,Project Closed
CBPF,72,IRQ-17/3884/ST/WASH/UN/5751,2,Humanitarian WASH Response for People Impacted by West Mosul Military Operation,11,100.00,37##,Nineveh,52939##64879##55729##66453,"36.35940000,43.15280000",2200070.440,2017,Project Closed
CBPF,72,IRQ-17/3884/ST/WASH/UN/5751,2,Humanitarian WASH Response for People Impacted by West Mosul Military Operation,11,100.00,37##38##39##,Nineveh,0##0##0##0,"36.35940000,43.15280000",0.000,2017,Project Closed
CBPF,72,IRQ-18/3884/RA1/H/UN/10494,1,"Second phase of measles, mumps and rubella vaccination campaign in response to a large-scale outbreak in Iraq (joint UNICEF/WHO project)",7,100.00,37##,Al Basrah,0##0##224801##215985,"30.50166000,47.81529000",387868.772,2018,Project Closed
CBPF,72,IRQ-18/3884/RA1/H/UN/10494,1,"Second phase of measles, mumps and rubella vaccination campaign in response to a large-scale outbreak in Iraq (joint UNICEF/WHO project)",7,100.00,37##,Al Muthanna,0##0##66118##63525,"36.37614600,43.16936400",114079.050,2018,Project Closed
CBPF,72,IRQ-18/3884/RA1/H/UN/10494,1,"Second phase of measles, mumps and rubella vaccination campaign in response to a large-scale outbreak in Iraq (joint UNICEF/WHO project)",7,100.00,37##,Al Qadissiya,0##0##92565##88935,"31.85000000,45.05000000",159710.671,2018,Project Closed
CBPF,72,IRQ-18/3884/RA1/H/UN/10494,1,"Second phase of measles, mumps and rubella vaccination campaign in response to a large-scale outbreak in Iraq (joint UNICEF/WHO project)",7,100.00,37##38##,Baghdad,0##0##211577##203280,"33.29102600,44.46714200",365052.962,2018,Project Closed
CBPF,72,IRQ-18/3884/RA1/H/UN/10494,1,"Second phase of measles, mumps and rubella vaccination campaign in response to a large-scale outbreak in Iraq (joint UNICEF/WHO project)",7,100.00,37##38##,Baghdad,0##0##290922##279512,"33.29102600,44.46714200",501947.822,2018,Project Closed
CBPF,72,IRQ-18/3884/RA1/H/UN/10494,1,"Second phase of measles, mumps and rubella vaccination campaign in response to a large-scale outbreak in Iraq (joint UNICEF/WHO project)",7,100.00,37##,Diyala,0##0##119012##114345,"33.88330000,45.06670000",205342.291,2018,Project Closed
CBPF,72,IRQ-18/3884/RA1/H/UN/10494,1,"Second phase of measles, mumps and rubella vaccination campaign in response to a large-scale outbreak in Iraq (joint UNICEF/WHO project)",7,100.00,37##,Maysan,0##0##79341##76230,"31.90000000,47.03330000",136894.861,2018,Project Closed
CBPF,72,IRQ-18/3884/RA1/H/UN/10494,1,"Second phase of measles, mumps and rubella vaccination campaign in response to a large-scale outbreak in Iraq (joint UNICEF/WHO project)",7,100.00,37##,Thi-Qar,0##0##145459##139755,"31.23330000,46.31670000",250973.911,2018,Project Closed
CBPF,72,IRQ-18/3884/RA1/H/UN/10494,1,"Second phase of measles, mumps and rubella vaccination campaign in response to a large-scale outbreak in Iraq (joint UNICEF/WHO project)",7,100.00,37##,Wasit,0##0##92565##88935,"32.23330000,46.30000000",159710.671,2018,Project Closed
CBPF,72,IRQ-18/3884/RA1/H/UN/10499,1,"Second phase of measles, mumps and rubella vaccination campaign in response to a large-scale outbreak in Iraq (joint UNICEF/WHO project)",7,100.00,37##,Al Basrah,174551##285214##145459##139755,"30.50166000,47.81529000",38500.011,2018,Under Final Reporting
CBPF,72,IRQ-18/3884/RA1/H/UN/10499,1,"Second phase of measles, mumps and rubella vaccination campaign in response to a large-scale outbreak in Iraq (joint UNICEF/WHO project)",7,100.00,37##,Al Muthanna,174551##285214##145459##139755,"36.37614600,43.16936400",38500.011,2018,Under Final Reporting
CBPF,72,IRQ-18/3884/RA1/H/UN/10499,1,"Second phase of measles, mumps and rubella vaccination campaign in response to a large-scale outbreak in Iraq (joint UNICEF/WHO project)",7,100.00,37##,Al Qadissiya,174551##285214##145459##139755,"31.85000000,45.05000000",38500.011,2018,Under Final Reporting
CBPF,72,IRQ-18/3884/RA1/H/UN/10499,1,"Second phase of measles, mumps and rubella vaccination campaign in response to a large-scale outbreak in Iraq (joint UNICEF/WHO project)",7,100.00,37##38##,Baghdad,174551##285214##145459##139755,"33.29102600,44.46714200",38500.011,2018,Under Final Reporting
CBPF,72,IRQ-18/3884/RA1/H/UN/10499,1,"Second phase of measles, mumps and rubella vaccination campaign in response to a large-scale outbreak in Iraq (joint UNICEF/WHO project)",7,100.00,37##38##,Baghdad,190423##311150##158688##152462,"33.29102600,44.46714200",42000.012,2018,Under Final Reporting
CBPF,72,IRQ-18/3884/RA1/H/UN/10499,1,"Second phase of measles, mumps and rubella vaccination campaign in response to a large-scale outbreak in Iraq (joint UNICEF/WHO project)",7,100.00,37##,Diyala,174551##285214##145459##139755,"33.88330000,45.06670000",38500.011,2018,Under Final Reporting
CBPF,72,IRQ-18/3884/RA1/H/UN/10499,1,"Second phase of measles, mumps and rubella vaccination campaign in response to a large-scale outbreak in Iraq (joint UNICEF/WHO project)",7,100.00,37##,Maysan,174551##285214##145459##139755,"31.90000000,47.03330000",38500.011,2018,Under Final Reporting
CBPF,72,IRQ-18/3884/RA1/H/UN/10499,1,"Second phase of measles, mumps and rubella vaccination campaign in response to a large-scale outbreak in Iraq (joint UNICEF/WHO project)",7,100.00,37##,Thi-Qar,174551##285214##145459##139755,"31.23330000,46.31670000",38500.011,2018,Under Final Reporting
CBPF,72,IRQ-18/3884/RA1/H/UN/10499,1,"Second phase of measles, mumps and rubella vaccination campaign in response to a large-scale outbreak in Iraq (joint UNICEF/WHO project)",7,100.00,37##,Wasit,174551##285214##145459##139755,"32.23330000,46.30000000",38500.011,2018,Under Final Reporting
CBPF,72,IRQ-18/3884/SA1/CCCM/UN/8429,2,Provision of camp management services in formal camps and CCCM support and assistance towards principled returns for IDPs in informal settlements,1,100.00,37##38##,Al Anbar,498##514##504##637,"32.90000000,41.60000000",90000.000,2018,Project Closed
CBPF,72,IRQ-18/3884/SA1/CCCM/UN/8429,2,Provision of camp management services in formal camps and CCCM support and assistance towards principled returns for IDPs in informal settlements,1,100.00,37##,Salah Al-Din,332##342##335##424,"34.45000000,43.58330000",60000.000,2018,Project Closed
CBPF,72,IRQ-18/3884/SA1/H/UN/8419,2,"Increasing access to health care services for IDPs in the camps and person in return areas in Ninawa, Anbar, Salah-al-Din, Kirkuk and Erbil",7,100.00,37##,Al Anbar,3689##3409##2079##2236,"32.90000000,41.60000000",60000.005,2018,Project Closed
CBPF,72,IRQ-18/3884/SA1/H/UN/8419,2,"Increasing access to health care services for IDPs in the camps and person in return areas in Ninawa, Anbar, Salah-al-Din, Kirkuk and Erbil",7,100.00,37##,Erbil,3443##3182##1940##2087,"36.19110000,44.00920000",56000.004,2018,Project Closed
CBPF,72,IRQ-18/3884/SA1/H/UN/8419,2,"Increasing access to health care services for IDPs in the camps and person in return areas in Ninawa, Anbar, Salah-al-Din, Kirkuk and Erbil",7,100.00,37##,Kirkuk,3443##3182##1940##2087,"35.46670000,44.31670000",56000.004,2018,Project Closed
CBPF,72,IRQ-18/3884/SA1/H/UN/8419,2,"Increasing access to health care services for IDPs in the camps and person in return areas in Ninawa, Anbar, Salah-al-Din, Kirkuk and Erbil",7,100.00,37##,Nineveh,10576##9778##5961##6411,"36.35940000,43.15280000",172000.013,2018,Project Closed
CBPF,72,IRQ-18/3884/SA1/H/UN/8419,2,"Increasing access to health care services for IDPs in the camps and person in return areas in Ninawa, Anbar, Salah-al-Din, Kirkuk and Erbil",7,100.00,37##38##,Salah Al-Din,3443##3182##1940##2087,"34.45000000,43.58330000",56000.004,2018,Project Closed
CBPF,72,IRQ-18/3884/SA1/H/UN/8553,2,"Supporting lifesaving, essential primary, secondary and preventive health care services for  returnees, IDPs and vulnerable host communities in Ninewa, Anbar, Kirkuk, and Salah Al-Din Governorates",7,100.00,37##,Al Anbar,56040##53800##58283##56040,"32.90000000,41.60000000",320933.199,2018,Project Closed
CBPF,72,IRQ-18/3884/SA1/H/UN/8553,2,"Supporting lifesaving, essential primary, secondary and preventive health care services for  returnees, IDPs and vulnerable host communities in Ninewa, Anbar, Kirkuk, and Salah Al-Din Governorates",7,100.00,37##,Kirkuk,56040##53798##58281##56040,"35.46670000,44.31670000",320933.199,2018,Project Closed
CBPF,72,IRQ-18/3884/SA1/H/UN/8553,2,"Supporting lifesaving, essential primary, secondary and preventive health care services for  returnees, IDPs and vulnerable host communities in Ninewa, Anbar, Kirkuk, and Salah Al-Din Governorates",7,100.00,37##,Nineveh,56040##53798##58281##56040,"36.35940000,43.15280000",320933.199,2018,Project Closed
CBPF,72,IRQ-18/3884/SA1/H/UN/8553,2,"Supporting lifesaving, essential primary, secondary and preventive health care services for  returnees, IDPs and vulnerable host communities in Ninewa, Anbar, Kirkuk, and Salah Al-Din Governorates",7,100.00,37##,Salah Al-Din,18680##17932##19427##18680,"34.45000000,43.58330000",106977.733,2018,Project Closed
CBPF,72,IRQ-18/3884/SA1/H/UN/8581,2,"Supporting Enhanced Access to Essential Vaccination, Nutrition, Neonatal and Child Health Care Services to Vulnerable Children and Women affected by emergencies.",7,100.00,37##,Al Anbar,0##2000##25000##25000,"32.90000000,41.60000000",35956.949,2018,Project Closed
CBPF,72,IRQ-18/3884/SA1/H/UN/8581,2,"Supporting Enhanced Access to Essential Vaccination, Nutrition, Neonatal and Child Health Care Services to Vulnerable Children and Women affected by emergencies.",7,100.00,37##,Dahuk,0##2000##25000##25000,"36.86739100,42.99885800",35956.949,2018,Project Closed
CBPF,72,IRQ-18/3884/SA1/H/UN/8581,2,"Supporting Enhanced Access to Essential Vaccination, Nutrition, Neonatal and Child Health Care Services to Vulnerable Children and Women affected by emergencies.",7,100.00,37##,Erbil,0##2000##25000##25000,"36.19110000,44.00920000",35956.949,2018,Project Closed
CBPF,72,IRQ-18/3884/SA1/H/UN/8581,2,"Supporting Enhanced Access to Essential Vaccination, Nutrition, Neonatal and Child Health Care Services to Vulnerable Children and Women affected by emergencies.",7,100.00,37##,Kirkuk,0##2000##25000##25000,"35.46670000,44.31670000",35956.949,2018,Project Closed
CBPF,72,IRQ-18/3884/SA1/H/UN/8581,2,"Supporting Enhanced Access to Essential Vaccination, Nutrition, Neonatal and Child Health Care Services to Vulnerable Children and Women affected by emergencies.",7,100.00,37##,Nineveh,0##10000##125000##125000,"36.35940000,43.15280000",179784.745,2018,Project Closed
CBPF,72,IRQ-18/3884/SA1/H/UN/8581,2,"Supporting Enhanced Access to Essential Vaccination, Nutrition, Neonatal and Child Health Care Services to Vulnerable Children and Women affected by emergencies.",7,100.00,37##,Salah Al-Din,0##2000##25000##25000,"34.45000000,43.58330000",35956.949,2018,Project Closed
CBPF,72,IRQ-18/3884/SA1/NFIs/UN/8416,2,"Urgent NFI Assistance to Vulnerable IDP Households in Jed’ah and Basateen Camps, Iraq",4,100.00,37##,Nineveh,5829##7587##7773##7523,"36.35940000,43.15280000",1479000.000,2018,Project Closed
CBPF,72,IRQ-18/3884/SA1/NFIs/UN/8416,2,"Urgent NFI Assistance to Vulnerable IDP Households in Jed’ah and Basateen Camps, Iraq",4,100.00,37##,Salah Al-Din,870##1133##1161##1124,"34.45000000,43.58330000",221000.000,2018,Project Closed
CBPF,72,IRQ-18/3884/SA1/RRM/UN/8575,2,Rapid Response Mechanism (RRM) response to displaced populations,13,100.00,37##38##,Al Anbar,2707##2932##3052##3307,"32.90000000,41.60000000",54600.000,2018,Project Closed
CBPF,72,IRQ-18/3884/SA1/RRM/UN/8575,2,Rapid Response Mechanism (RRM) response to displaced populations,13,100.00,37##38##,Al Anbar,676##733##763##826,"32.90000000,41.60000000",13650.000,2018,Project Closed
CBPF,72,IRQ-18/3884/SA1/RRM/UN/8575,2,Rapid Response Mechanism (RRM) response to displaced populations,13,100.00,37##38##,Nineveh,10153##10999##11449##12403,"36.35940000,43.15280000",204750.000,2018,Project Closed
CBPF,72,IRQ-18/3884/SA1/WASH/UN/8574,2,Humanitarian WASH Response for Long Term IDP communities within KRG,11,100.00,37##38##39##,Al Sulaymaniyah,6720##7280##6720##7280,"35.54970100,45.44431700",280031.252,2018,Project Closed
CBPF,72,IRQ-18/3884/SA1/WASH/UN/8574,2,Humanitarian WASH Response for Long Term IDP communities within KRG,11,100.00,37##38##39##,Dahuk,8640##9360##8640##9360,"36.86739100,42.99885800",360040.181,2018,Project Closed
CBPF,72,IRQ-18/3884/SA1/WASH/UN/8574,2,Humanitarian WASH Response for Long Term IDP communities within KRG,11,100.00,37##38##39##,Erbil,3840##4160##3840##4160,"36.19110000,44.00920000",160017.858,2018,Project Closed
CBPF,72,IRQ-19/3884/RA1/NFIs/UN/12344,1,Improving Shelter Standards for IDP Camps in Iraq,4,100.00,37##,Al Sulaymaniyah,2123##2406##2801##2661,"35.54970100,45.44431700",4018975.67,2019,Under Final Reporting
CBPF,72,IRQ-19/3884/RA1/NFIs/UN/12344,1,Improving Shelter Standards for IDP Camps in Iraq,4,100.00,37##,Dahuk,1628##1838##2142##2042,"36.86739100,42.99885800",423050.07,2019,Under Final Reporting
CBPF,72,IRQ-19/3884/RA1/NFIs/UN/12344,1,Improving Shelter Standards for IDP Camps in Iraq,4,100.00,37##,Nineveh,2123##2406##2801##2661,"36.35940000,43.15280000",4018975.67,2019,Under Final Reporting
CBPF,72,IRQ-19/3884/SA1/CCCM/UN/11389,2,Responding to Urgent Gaps in CCCM in Camps in Anbar.,1,100.00,37##38##,Al Anbar,3562##5033##3708##5033,"32.90000000,41.60000000",199999.920,2019,Project Closed
CBPF,72,IRQ-19/3884/SA1/EL/UN/11379,2,"Provision of Emergency Livelihood Support for Highly Vulnerable Returnees and Non-Displaced in Sinjar, Tel Afar and Tuz Khurmatu",2,100.00,37##38##,Nineveh,216##324##0##0,"36.35940000,43.15280000",500000.016,2019,Project Closed
CBPF,72,IRQ-19/3884/SA1/EL/UN/11379,2,"Provision of Emergency Livelihood Support for Highly Vulnerable Returnees and Non-Displaced in Sinjar, Tel Afar and Tuz Khurmatu",2,100.00,37##38##,Nineveh,216##324##0##0,"36.35940000,43.15280000",500000.016,2019,Project Closed
CBPF,72,IRQ-19/3884/SA1/EL/UN/11379,2,"Provision of Emergency Livelihood Support for Highly Vulnerable Returnees and Non-Displaced in Sinjar, Tel Afar and Tuz Khurmatu",2,100.00,37##38##,Salah Al-Din,108##162##0##0,"34.45000000,43.58330000",250000.008,2019,Project Closed
CBPF,72,IRQ-19/3884/SA1/H/UN/11317,2,"Ensuring essential health care services for the IDPs in the camps, returnees, and host communities in the hard to reach locations and initiating the transition in the conflict-affected governorates of Iraq.",7,100.00,37##38##,Al Anbar,36710##35242##38179##36710,"32.90000000,41.60000000",402657.906,2019,Project Closed
CBPF,72,IRQ-19/3884/SA1/H/UN/11317,2,"Ensuring essential health care services for the IDPs in the camps, returnees, and host communities in the hard to reach locations and initiating the transition in the conflict-affected governorates of Iraq.",7,100.00,37##,Al Sulaymaniyah,24473##23494##25452##24473,"35.54970100,45.44431700",268438.604,2019,Project Closed
CBPF,72,IRQ-19/3884/SA1/H/UN/11317,2,"Ensuring essential health care services for the IDPs in the camps, returnees, and host communities in the hard to reach locations and initiating the transition in the conflict-affected governorates of Iraq.",7,100.00,37##38##,Dahuk,29368##28193##30543##29368,"36.86739100,42.99885800",322126.325,2019,Project Closed
CBPF,72,IRQ-19/3884/SA1/H/UN/11317,2,"Ensuring essential health care services for the IDPs in the camps, returnees, and host communities in the hard to reach locations and initiating the transition in the conflict-affected governorates of Iraq.",7,100.00,37##,Erbil,24473##23494##25452##24473,"36.19110000,44.00920000",268438.604,2019,Project Closed
CBPF,72,IRQ-19/3884/SA1/H/UN/11317,2,"Ensuring essential health care services for the IDPs in the camps, returnees, and host communities in the hard to reach locations and initiating the transition in the conflict-affected governorates of Iraq.",7,100.00,37##,Kirkuk,24473##23494##25452##24473,"35.46670000,44.31670000",268438.604,2019,Project Closed
CBPF,72,IRQ-19/3884/SA1/H/UN/11317,2,"Ensuring essential health care services for the IDPs in the camps, returnees, and host communities in the hard to reach locations and initiating the transition in the conflict-affected governorates of Iraq.",7,100.00,37##38##,Nineveh,80768##77537##83997##80768,"36.35940000,43.15280000",885847.393,2019,Project Closed
CBPF,72,IRQ-19/3884/SA1/H/UN/11317,2,"Ensuring essential health care services for the IDPs in the camps, returnees, and host communities in the hard to reach locations and initiating the transition in the conflict-affected governorates of Iraq.",7,100.00,37##,Salah Al-Din,24473##23494##25452##24473,"34.45000000,43.58330000",268438.604,2019,Project Closed
CBPF,72,IRQ-19/3884/SA1/H/UN/11387,2,Increasing access to health care services for IDPs in camps in Ninewa,7,100.00,37##38##39##,Al Anbar,418##394##131##139,"32.90000000,41.60000000",14250.012,2019,Project Closed
CBPF,72,IRQ-19/3884/SA1/H/UN/11387,2,Increasing access to health care services for IDPs in camps in Ninewa,7,100.00,37##38##39##,Kirkuk,418##394##131##139,"35.46670000,44.31670000",14250.012,2019,Project Closed
CBPF,72,IRQ-19/3884/SA1/H/UN/11387,2,Increasing access to health care services for IDPs in camps in Ninewa,7,100.00,37##38##39##,Nineveh,557##525##175##186,"36.35940000,43.15280000",19000.016,2019,Project Closed
CBPF,72,IRQ-19/3884/SA1/H/UN/11387,2,Increasing access to health care services for IDPs in camps in Ninewa,7,100.00,37##38##39##,Nineveh,11717##11044##3680##3911,"36.35940000,43.15280000",399000.328,2019,Project Closed
CBPF,72,IRQ-19/3884/SA1/H/UN/11387,2,Increasing access to health care services for IDPs in camps in Ninewa,7,100.00,37##38##39##,Nineveh,139##131##43##46,"36.35940000,43.15280000",4750.004,2019,Project Closed
CBPF,72,IRQ-19/3884/SA1/H/UN/11387,2,Increasing access to health care services for IDPs in camps in Ninewa,7,100.00,37##38##39##,Nineveh,278##262##87##93,"36.35940000,43.15280000",9500.008,2019,Project Closed
CBPF,72,IRQ-19/3884/SA1/H/UN/11387,2,Increasing access to health care services for IDPs in camps in Ninewa,7,100.00,37##38##39##,Salah Al-Din,418##394##131##139,"34.45000000,43.58330000",14250.012,2019,Project Closed
CBPF,72,IRQ-19/3884/SA1/H/UN/11410,2,"Sustaining Access to Nutrition, Neonatal and Child Health Care Services to Vulnerable IDP Children and Women living in Camps",7,100.00,37##38##39##,Al Anbar,0##1763##1686##1619,"32.90000000,41.60000000",20004.720,2019,Project Closed
CBPF,72,IRQ-19/3884/SA1/H/UN/11410,2,"Sustaining Access to Nutrition, Neonatal and Child Health Care Services to Vulnerable IDP Children and Women living in Camps",7,100.00,37##38##39##,Al Anbar,0##1763##1686##1619,"32.90000000,41.60000000",20004.720,2019,Project Closed
CBPF,72,IRQ-19/3884/SA1/H/UN/11410,2,"Sustaining Access to Nutrition, Neonatal and Child Health Care Services to Vulnerable IDP Children and Women living in Camps",7,100.00,37##38##,Al Sulaymaniyah,0##440##421##404,"35.54970100,45.44431700",5001.180,2019,Project Closed
CBPF,72,IRQ-19/3884/SA1/H/UN/11410,2,"Sustaining Access to Nutrition, Neonatal and Child Health Care Services to Vulnerable IDP Children and Women living in Camps",7,100.00,37##38##39##,Al Sulaymaniyah,0##440##421##404,"35.54970100,45.44431700",5001.180,2019,Project Closed
CBPF,72,IRQ-19/3884/SA1/H/UN/11410,2,"Sustaining Access to Nutrition, Neonatal and Child Health Care Services to Vulnerable IDP Children and Women living in Camps",7,100.00,37##38##39##,Al Sulaymaniyah,0##440##421##404,"35.54970100,45.44431700",5001.180,2019,Project Closed
CBPF,72,IRQ-19/3884/SA1/H/UN/11410,2,"Sustaining Access to Nutrition, Neonatal and Child Health Care Services to Vulnerable IDP Children and Women living in Camps",7,100.00,37##38##,Al Sulaymaniyah,0##440##421##404,"35.54970100,45.44431700",5001.180,2019,Project Closed
CBPF,72,IRQ-19/3884/SA1/H/UN/11410,2,"Sustaining Access to Nutrition, Neonatal and Child Health Care Services to Vulnerable IDP Children and Women living in Camps",7,100.00,37##38##39##,Baghdad,0##881##843##809,"33.29102600,44.46714200",10002.360,2019,Project Closed
CBPF,72,IRQ-19/3884/SA1/H/UN/11410,2,"Sustaining Access to Nutrition, Neonatal and Child Health Care Services to Vulnerable IDP Children and Women living in Camps",7,100.00,37##38##,Dahuk,0##1322##1264##1214,"36.86739100,42.99885800",15003.540,2019,Project Closed
CBPF,72,IRQ-19/3884/SA1/H/UN/11410,2,"Sustaining Access to Nutrition, Neonatal and Child Health Care Services to Vulnerable IDP Children and Women living in Camps",7,100.00,37##38##,Dahuk,0##6170##5901##5668,"36.86739100,42.99885800",70016.520,2019,Project Closed
CBPF,72,IRQ-19/3884/SA1/H/UN/11410,2,"Sustaining Access to Nutrition, Neonatal and Child Health Care Services to Vulnerable IDP Children and Women living in Camps",7,100.00,37##38##,Dahuk,0##4407##4215##4049,"36.86739100,42.99885800",50011.800,2019,Project Closed
CBPF,72,IRQ-19/3884/SA1/H/UN/11410,2,"Sustaining Access to Nutrition, Neonatal and Child Health Care Services to Vulnerable IDP Children and Women living in Camps",7,100.00,37##,Erbil,0##1763##1686##1619,"36.19110000,44.00920000",20004.720,2019,Project Closed
CBPF,72,IRQ-19/3884/SA1/H/UN/11410,2,"Sustaining Access to Nutrition, Neonatal and Child Health Care Services to Vulnerable IDP Children and Women living in Camps",7,100.00,37##38##,Kirkuk,0##1322##1264##1214,"35.46670000,44.31670000",15003.540,2019,Project Closed
CBPF,72,IRQ-19/3884/SA1/H/UN/11410,2,"Sustaining Access to Nutrition, Neonatal and Child Health Care Services to Vulnerable IDP Children and Women living in Camps",7,100.00,37##38##,Nineveh,0##3085##2950##2834,"36.35940000,43.15280000",35008.260,2019,Project Closed
CBPF,72,IRQ-19/3884/SA1/H/UN/11410,2,"Sustaining Access to Nutrition, Neonatal and Child Health Care Services to Vulnerable IDP Children and Women living in Camps",7,100.00,37##38##,Nineveh,0##5289##5058##4858,"36.35940000,43.15280000",60014.160,2019,Project Closed
CBPF,72,IRQ-19/3884/SA1/H/UN/11410,2,"Sustaining Access to Nutrition, Neonatal and Child Health Care Services to Vulnerable IDP Children and Women living in Camps",7,100.00,37##38##,Nineveh,0##10145##9701##9325,"36.35940000,43.15280000",115027.140,2019,Project Closed
CBPF,72,IRQ-19/3884/SA1/H/UN/11410,2,"Sustaining Access to Nutrition, Neonatal and Child Health Care Services to Vulnerable IDP Children and Women living in Camps",7,100.00,37##38##,Nineveh,0##3526##3372##3239,"36.35940000,43.15280000",40009.440,2019,Project Closed
CBPF,72,IRQ-19/3884/SA1/H/UN/11410,2,"Sustaining Access to Nutrition, Neonatal and Child Health Care Services to Vulnerable IDP Children and Women living in Camps",7,100.00,37##38##,Salah Al-Din,0##440##421##404,"34.45000000,43.58330000",5001.180,2019,Project Closed
