FundId,PFId,PrjCode,AllSrc,PrjTitle,ClstAgg,ClstPrct,AdmLocTypeIdAgg,AdmLoc1,AdmLocCord1,AdmLocClustBdg1,AYr,PrjCycleStatus,SubIPName
1,73,JOR-20/DDA-3560/SA2/P/INGO/17620,2,Protection from Sexual Exploitation and Abuse: Strengthening the Community Based Social Protection Systems of Most Vulnerable Syrian and Host Communities,10,100,15##,Al Karak,"31.02243739,35.69031941",37500,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA2/P/INGO/17620,2,Protection from Sexual Exploitation and Abuse: Strengthening the Community Based Social Protection Systems of Most Vulnerable Syrian and Host Communities,10,100,15##,Al Tafilah,"30.81298394,35.61725830",20000,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA2/P/INGO/17620,2,Protection from Sexual Exploitation and Abuse: Strengthening the Community Based Social Protection Systems of Most Vulnerable Syrian and Host Communities,10,100,15##,Amman,"31.91905968,35.92902353",100000,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA2/P/INGO/17620,2,Protection from Sexual Exploitation and Abuse: Strengthening the Community Based Social Protection Systems of Most Vulnerable Syrian and Host Communities,10,100,15##,Irbid,"32.55798676,35.84675724",62500,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA2/P/INGO/17620,2,Protection from Sexual Exploitation and Abuse: Strengthening the Community Based Social Protection Systems of Most Vulnerable Syrian and Host Communities,10,100,15##,Ma'an,"30.18802033,35.72991609",17500,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA2/P/INGO/17620,2,Protection from Sexual Exploitation and Abuse: Strengthening the Community Based Social Protection Systems of Most Vulnerable Syrian and Host Communities,10,100,15##,Madaba,"31.71443610,35.79652849",12500,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA2/P/NGO/17526,2,Enhancement of the protective environment of Syrian and Jordanian Boys and Girls through Legal Support and Cash Distribution,10,100,15##,Amman,"31.91905968,35.92902353",101693.12,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA2/P/NGO/17526,2,Enhancement of the protective environment of Syrian and Jordanian Boys and Girls through Legal Support and Cash Distribution,10,100,15##,Irbid,"32.55798676,35.84675724",98702.15,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA2/P/NGO/17526,2,Enhancement of the protective environment of Syrian and Jordanian Boys and Girls through Legal Support and Cash Distribution,10,100,15##,Zarqa,"32.07577806,36.08100277",98702.15,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA2/P-Sh./NGO/17598,2,Responding to the critical needs of vulnerable families in Karak.,4|||10,64.00|||36.00,15##,Al Karak,"31.02243739,35.69031941",160000.00|||90000.00,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA2/Sh./INGO/17533,2,Securing Shelter in the Face of COVID-19 for Refugees and Vulnerable Host Community Members in Jordan,4,100,15##,Al Mafraq,"31.19290323,35.69146862",75000,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA2/Sh./INGO/17533,2,Securing Shelter in the Face of COVID-19 for Refugees and Vulnerable Host Community Members in Jordan,4,100,15##,Amman,"31.91905968,35.92902353",150000,2020,Project Closed,
1,73,JOR-20/DDA-3560/SA2/Sh./INGO/17533,2,Securing Shelter in the Face of COVID-19 for Refugees and Vulnerable Host Community Members in Jordan,4,100,15##,Irbid,"32.55798676,35.84675724",75000,2020,Project Closed,
1,81,UKR-20/UKR_CBPF/SA1/WASH-H-N-P/UN/17827,2,Multisectoral action towards sustainable health and WASH management systems for Stanytsa Luhanska and Novotroitske EECPs and their referral medical facilities -  in GCA.,7|||10|||11,40.00|||20.00|||40.00,61##,Chernivetska,"48.26821000,25.97747200",0.00|||0.00|||0.00,2020,Project Closed,
1,81,UKR-20/UKR_CBPF/SA1/WASH-H-N-P/UN/17827,2,Multisectoral action towards sustainable health and WASH management systems for Stanytsa Luhanska and Novotroitske EECPs and their referral medical facilities -  in GCA.,7|||10|||11,40.00|||20.00|||40.00,61##,Ivano-Frankivska,"48.70208200,24.61999400",0.00|||0.00|||0.00,2020,Project Closed,
1,81,UKR-20/UKR_CBPF/SA1/WASH-H-N-P/UN/17827,2,Multisectoral action towards sustainable health and WASH management systems for Stanytsa Luhanska and Novotroitske EECPs and their referral medical facilities -  in GCA.,7|||10|||11,40.00|||20.00|||40.00,61##,Lvivska,"49.71745600,23.91657900",0.00|||0.00|||0.00,2020,Project Closed,
1,81,UKR-20/UKR_CBPF/SA1/WASH-H-N-P/UN/17827,2,Multisectoral action towards sustainable health and WASH management systems for Stanytsa Luhanska and Novotroitske EECPs and their referral medical facilities -  in GCA.,7|||10|||11,40.00|||20.00|||40.00,61##,Mykolaivska,"47.43862400,31.78203200",0.00|||0.00|||241801.34,2020,Project Closed,
1,81,UKR-20/UKR_CBPF/SA1/WASH-H-N-P/UN/17827,2,Multisectoral action towards sustainable health and WASH management systems for Stanytsa Luhanska and Novotroitske EECPs and their referral medical facilities -  in GCA.,7|||10|||11,40.00|||20.00|||40.00,61##,Vinnytska,"48.92048100,28.68551500",0.00|||0.00|||62400.35,2020,Project Closed,
1,81,UKR-20/UKR_CBPF/SA1/WASH-H-N-P/UN/17827,2,Multisectoral action towards sustainable health and WASH management systems for Stanytsa Luhanska and Novotroitske EECPs and their referral medical facilities -  in GCA.,7|||10|||11,40.00|||20.00|||40.00,61##,Zakarpatska,"48.40360700,23.27596200",0.00|||0.00|||0.00,2020,Project Closed,
2,73,16-RR-UDP-009,1,UNDSS Security Support for Humanitarian Operations,4,100,15##,Amman,"31.91905968,35.92902353",308642,2016,Project Closed,
2,73,20-UF-CEF-016,2,"Ensure Access to Life-saving Water, Sanitation and Hygiene Services for Syria Refugees in Azraq and Zaâ€™atari Camps, Jordan",4,100,15##,Irbid,"32.55798676,35.84675724",2000000,2020,Project Closed,
2,81,22-RR-WHO-011,2,CERF health emergency response to the escalation of the conflict in Ukraine â€“ delivery of critical medical items and strengthening of the surveillance system,10,100,61##,Lvivska,"49.71745600,23.91657900",3000000,2022,Under Implementation,
2,81,22-RR-CEF-021,2,"Ensuring access to lifesaving health and nutrition, water sanitation and hygiene, child protection, education and cash assistance, supplies and services for children and families in Ukraine",7,100,61##,Mykolaivska,"47.43862400,31.78203200",4000000,2022,Under Implementation,
